timestamp,machine_id,session_label,operating_state,label,eff_fs_win,acc_x_mean,acc_x_rms,acc_x_variance,acc_x_std,acc_x_min,acc_x_max,acc_x_peak,acc_x_peak_to_peak,acc_x_median,acc_x_iqr,acc_x_skewness,acc_x_kurtosis,acc_x_crest_factor,acc_x_shape_factor,acc_x_impulse_factor,acc_x_clearance_factor,acc_x_sma,acc_y_mean,acc_y_rms,acc_y_variance,acc_y_std,acc_y_min,acc_y_max,acc_y_peak,acc_y_peak_to_peak,acc_y_median,acc_y_iqr,acc_y_skewness,acc_y_kurtosis,acc_y_crest_factor,acc_y_shape_factor,acc_y_impulse_factor,acc_y_clearance_factor,acc_y_sma,acc_z_mean,acc_z_rms,acc_z_variance,acc_z_std,acc_z_min,acc_z_max,acc_z_peak,acc_z_peak_to_peak,acc_z_median,acc_z_iqr,acc_z_skewness,acc_z_kurtosis,acc_z_crest_factor,acc_z_shape_factor,acc_z_impulse_factor,acc_z_clearance_factor,acc_z_sma,acc_mag_mean,acc_mag_rms,acc_mag_variance,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_peak,acc_mag_peak_to_peak,acc_mag_median,acc_mag_iqr,acc_mag_skewness,acc_mag_kurtosis,acc_mag_crest_factor,acc_mag_shape_factor,acc_mag_impulse_factor,acc_mag_clearance_factor,acc_mag_sma,acc_mag_dominant_freq,acc_mag_spectral_energy,acc_mag_spectral_centroid,acc_mag_spectral_bandwidth,acc_mag_spectral_rolloff,acc_mag_spectral_entropy,acc_mag_spectral_flatness,acc_mag_harmonic_ratio,acc_mag_band_energy_1_0_50hz,acc_mag_band_energy_2_50_100hz,acc_mag_band_energy_3_100_200hz,acc_mag_band_energy_4_200_400hz,acc_mag_zcr,acc_mag_autocorr_lag1,acc_mag_jerk_rms,acc_mag_jerk_std,acc_mag_temporal_variance,acc_mag_temporal_stability,gyro_mag_mean,gyro_mag_rms,gyro_mag_variance,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_peak,gyro_mag_peak_to_peak,gyro_mag_median,gyro_mag_iqr,gyro_mag_skewness,gyro_mag_kurtosis,gyro_mag_crest_factor,gyro_mag_shape_factor,gyro_mag_impulse_factor,gyro_mag_clearance_factor,gyro_mag_sma,gyro_mag_dominant_freq,gyro_mag_spectral_energy,gyro_mag_spectral_centroid,gyro_mag_spectral_bandwidth,gyro_mag_spectral_rolloff,gyro_mag_spectral_entropy,gyro_mag_spectral_flatness,gyro_mag_harmonic_ratio,gyro_mag_band_energy_1_0_50hz,gyro_mag_band_energy_2_50_200hz,audio_mean,audio_rms,audio_variance,audio_std,audio_min,audio_max,audio_peak,audio_peak_to_peak,audio_median,audio_iqr,audio_skewness,audio_kurtosis,audio_crest_factor,audio_shape_factor,audio_impulse_factor,audio_clearance_factor,audio_sma,audio_zcr,audio_autocorr_lag1,audio_jerk_rms,audio_jerk_std,audio_temporal_variance,audio_temporal_stability,audio_noise_floor,sound_peak_mean,sound_peak_max,sound_peak_std,temp_current,temp_baseline_relative,temp_moving_avg,temp_moving_std,temp_variance,temp_slope,temp_rate_of_rise,temp_rate_of_fall,temp_stability,temp_ambient_mean,temp_ambient_max,temp_ambient_min,temp_delta_mean
299927.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,71.64,867.0611246943765,869.2558827704597,3810.795774774182,61.73164322107571,688.0,1040.0,1040.0,352.0,868.0,76.0,0.015123065010666594,0.23457952086409373,1.1964256102405135,1.002531261075572,1.199454075818913,1.2009826050610772,867.0611246943765,-269.76039119804403,275.1728507674967,2949.4291401892624,54.3086470112197,-436.0,-112.0,436.0,324.0,-268.0,68.0,-0.06714022759571082,-0.20646293363161972,1.5844586367526767,1.0200639521035506,1.6162491389564129,1.633268238021999,269.76039119804403,-13761.339853300733,13761.569943702043,6332.757360369677,79.57862376524035,-13984.0,-13536.0,13984.0,448.0,-13760.0,104.0,-0.043386409170646935,-0.04854481785516862,1.0161631308932695,1.0000167200579857,1.016180121199815,1.0161886158156317,13761.339853300733,13791.511408096705,13791.74148550262,6346.2832723795245,79.66356301584511,13573.182972317141,14014.544444968591,14014.544444968591,441.36147265144973,13788.440956105225,99.0713203809064,0.0418589931264352,-0.05117767989100175,1.0161548097242945,1.0000166825374033,1.016171761764989,1.0161802372862676,13791.511408096705,0.0,31818345048013.94,0.0002715456234208016,0.07955629959899645,0.0,0.00040616479933745667,1.0499237444972107e-05,0.9508479020644267,31818345048013.94,0.0,0.0,0.0,0.0,0.10456020387180186,106.66956994769332,106.6693607097109,6346.2832723795245,0.005776275033138901,340.08015412377597,340.24265607978214,110.55378737372622,10.514456114023503,307.4180508753512,371.5814769387731,371.5814769387731,64.16342606342192,340.20514106050774,14.616618539164335,0.020564119487805337,0.2564765703747911,1.0921072660876194,1.0004778342782876,1.0926291123781344,1.0928904416033571,340.08015412377597,0.0,19356049066.92628,0.00810226177009119,0.4326244721339808,0.0,0.009349612386691238,0.0003115621139091187,0.7813435111347372,19356049066.92628,0.0,0.1819168704156479,0.19946537345570525,0.0066926874660003235,0.0818088471132574,0.001,0.456,0.456,0.455,0.176,0.11200000000000002,0.2902686441622621,-0.0766449416004642,2.286111066867211,1.0964644010393192,2.506639414208705,2.663957685744128,0.1819168704156479,0.0,0.18711532688449317,0.10403920829545513,0.10403843179456797,0.0066926874660003235,0.44970456273040577,0.079,903.080684596577,2266.0,406.08577128076666,31.07,6.07,31.084621026894865,0.03571711249676829,0.0012757121251068017,0.05999999999999872,0.05999999999999872,0.0,0.0011490284042619113,31.24232273838631,31.27,31.23,-0.15770171149144274
302786.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,71.22,870.0929095354523,871.9827054654278,3292.167406938026,57.37741199233393,676.0,1040.0,1040.0,364.0,876.0,76.0,-0.07567059577324457,0.27766487825087527,1.1926842051800775,1.002171947280874,1.1952746523978304,1.196584405175229,870.0929095354523,-272.63569682151586,278.0802508573207,2998.402735516884,54.757672846066825,-420.0,-128.0,420.0,292.0,-268.0,68.0,-0.033773058594016414,-0.19890518393279955,1.510355369371362,1.0199700703108927,1.5405172722976823,1.556726310040789,272.63569682151586,-13759.853300733497,13760.114648126459,7192.271877858215,84.80726311972468,-14040.0,-13508.0,14040.0,532.0,-13760.0,108.0,-0.05317777779292646,0.20873479235472603,1.0203403357479024,1.0000189934722594,1.0203597155538386,1.020369404582642,13759.853300733497,13790.257988058982,13790.519844956245,7222.216907383968,84.98362729010788,13543.752508075448,14069.507454065335,14069.507454065335,525.7549459898873,13790.853780676525,110.11274872792819,0.05104601989341845,0.18136627769726266,1.02023039103998,1.0000189885422368,1.0202497637279255,1.0202594492585468,13790.257988058982,0.0,31812635149350.746,0.0003130810461547954,0.08617073396542729,0.0,0.0004591534718532439,1.1070734068193024e-05,0.9478143056909617,31812635149350.746,0.0,0.0,0.0,0.0,0.08507159512248148,115.03001320455216,115.02987231447592,7222.216907383968,0.006162584294194441,339.250456743339,339.4214088293874,116.02037116200431,10.771275280207275,312.4216477838883,371.5814769387731,371.5814769387731,59.15982915488479,338.69699438288495,13.448980783983245,0.29381895643342754,0.1479051523349435,1.0947496748045626,1.000503911141901,1.0953013313665159,1.0955764021078038,339.250456743339,0.0,19262220227.89294,0.008729229158244818,0.4562064832955916,0.0,0.009832519234274223,0.000311010690571382,0.7772344395244908,19262220227.89294,0.0,0.18144254278728608,0.2026490818305086,0.008145254033632034,0.09025106112191719,0.001,0.46,0.46,0.459,0.173,0.11300000000000002,0.4735794077363621,0.27148433885623424,2.269933786893742,1.1168774290779562,2.535237824593555,2.7369464326113397,0.18144254278728608,0.0,0.23396888396602705,0.11132432524905266,0.11132096311073997,0.008145254033632034,0.49740848666519416,0.0708,900.7114914425428,2283.0,448.2180037275408,31.07,6.07,31.09459657701711,0.029542494990911668,0.0008727590102880409,0.0,0.0,0.0,0.0009500845240679942,31.248875305623475,31.27,31.23,-0.15427872860635725
305587.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,72.08,864.6259168704156,866.5573399792322,3343.6473478757302,57.824279916620924,676.0,1056.0,1056.0,380.0,864.0,76.0,0.017185864164659375,0.2567512985469973,1.2186152621176682,1.0022338251377028,1.2213374355247841,1.2227097827879254,864.6259168704156,-275.520782396088,281.0251578850249,3063.4378321506924,55.34833179194015,-432.0,-116.0,432.0,316.0,-272.0,72.0,-0.0468276549311821,0.008119439667789496,1.5372289201780498,1.019978077298009,1.5679397983756809,1.5844831394156544,275.520782396088,-13766.053789731051,13766.286491116665,6406.813732581702,80.04257449996035,-14040.0,-13508.0,14040.0,532.0,-13768.0,108.0,0.022709339362792083,0.20528847470942635,1.0198828862859233,1.0000169040008247,1.019900126387148,1.0199087475720527,13766.053789731051,13796.163794753376,13796.395924963062,6405.066673579142,80.03166044497104,13543.752508075448,14069.507454065335,14069.507454065335,525.7549459898873,13800.877653250898,102.68744622802114,-0.01996105682261251,0.19663303779151198,1.0197958604976745,1.000016825706924,1.0198130192840194,1.0198215997329985,13796.163794753376,0.0,31839820235468.88,0.00029089286037582615,0.0836943896887755,0.0,0.000408682166066688,9.570244838486186e-06,0.95137157544636,31839820235468.88,0.0,0.0,0.0,0.0,0.04151564955249579,110.85091276072228,110.85083629292807,6405.066673579142,0.005801008282853306,338.84834202664405,339.04526281710355,133.49134451325645,11.553845442676497,299.91751866804975,377.7961752109198,377.7961752109198,77.87865654287003,338.40992007327446,14.367092500650926,0.16652352707898727,0.5894230803913887,1.1142942156770554,1.0005811472716117,1.1149417847235572,1.1152654233207497,338.84834202664405,0.0,19218068412.022358,0.009737407208125812,0.4809772672212725,0.0,0.01118853527053857,0.0003604367517977182,0.765662456993748,19218068412.022358,0.0,0.21049388753056233,0.2356852880691218,0.011239878324495908,0.10601829240511237,0.003,0.618,0.618,0.615,0.199,0.136,0.5450860850746372,0.41007242253021614,2.622140747268926,1.1196775816838114,2.935952223193741,3.17022424306778,0.21049388753056233,0.0,0.348733802291069,0.12113507288293074,0.12113505056662396,0.011239878324495908,0.5036644681003136,0.081,1044.9828850855745,3067.0,526.4837755964076,31.07,6.07,31.083251833740835,0.02396896226151841,0.0005745111518940939,0.0,0.0,0.0,0.0007711214511581123,31.247799511002444,31.27,31.23,-0.1645476772616137
308442.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,72.14,861.0171149144254,862.8346528401657,3133.1659662484085,55.974690407794206,700.0,1056.0,1056.0,356.0,860.0,72.0,0.14880644144080354,0.23585857838998114,1.2238729593471636,1.0021109196243083,1.2264564567961314,1.2277525387014647,861.0171149144254,-274.29828850855745,279.44695644610744,2851.050388268841,53.39522814136897,-432.0,-116.0,432.0,316.0,-268.0,68.0,-0.2537619242688635,0.2869799188010873,1.5459105566668327,1.0187703246875002,1.5749277997589393,1.590192784239262,274.29828850855745,-13764.41075794621,13764.608702520254,5449.220030965859,73.81883249527765,-13964.0,-13564.0,13964.0,400.0,-13760.0,96.0,-0.10602289572429209,-0.20983156733031105,1.0144857948226471,1.000014380896976,1.0145003840384197,1.014507676951864,13764.41075794621,13794.259557834132,13794.456385559568,5430.224206843182,73.69005500637914,13591.949381895152,13991.818180636854,13991.818180636854,399.86879874170154,13792.40138627063,94.80148586898213,0.09960700387375544,-0.2208205028279644,1.0143073267666332,1.000014268814039,1.0143217997293308,1.0143290346581546,13794.259557834132,0.0,31830949972420.22,0.0002412419490174841,0.07510431830660552,0.0,0.0003512232827761212,9.019827297615999e-06,0.9542516713281753,31830949972420.22,0.0,0.0,0.0,0.0,0.07743112453697035,100.20758041927296,100.20753413969899,5430.224206843182,0.0053420812257025585,339.933605689873,340.1208372629209,127.32766311227344,11.283956004534645,299.91751866804975,377.7961752109198,377.7961752109198,77.87865654287003,339.5083592549674,15.16480687926446,0.1349324710247215,0.47846346498048975,1.110770449261726,1.0005507886508231,1.1113822490221166,1.1116881473529914,339.933605689873,0.0,19340781662.332573,0.008704774859271581,0.44635493497318335,0.0,0.010598522990566418,0.0003161604060835837,0.7733315015904096,19340781662.332573,0.0,0.25598777506112474,0.28419810835432396,0.015238823811431067,0.1234456309936932,0.001,0.628,0.628,0.627,0.247,0.16500000000000004,0.32007776005644817,-0.0812861912371674,2.2097261710388123,1.1102018726334149,2.45324214172651,2.6380865591089098,0.25598777506112474,0.0,0.2939438569373105,0.1464890329161398,0.14648719980135486,0.015238823811431067,0.48223252255692417,0.10080000000000001,1270.8899755501222,3116.0,612.8426770540918,31.11,6.109999999999999,31.077530562347192,0.03970569813611046,0.0015765424644759258,0.03999999999999915,0.03999999999999915,0.0,0.0012776336284241103,31.246283618581902,31.27,31.21,-0.16875305623471906
311227.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,72.34,862.7872860635697,864.3170205314947,2642.010987500075,51.40049598496181,720.0,1004.0,1004.0,284.0,860.0,64.0,0.05573784280928697,-0.23882117145111081,1.1616108165745116,1.0017730146139525,1.16367036952937,1.1647050359221673,862.7872860635697,-277.05623471882643,282.07134646889875,2804.087302204076,52.95363351276356,-448.0,-128.0,448.0,320.0,-276.0,68.0,-0.20519247124357212,0.15510315272048203,1.588250652207981,1.0181014217353523,1.6170002470907783,1.632127888213984,277.05623471882643,-13763.892420537897,13764.11457786041,6115.5483288598225,78.2019713872983,-13964.0,-13536.0,13964.0,428.0,-13760.0,108.0,-0.00034235032071880357,-0.30189028831429354,1.014522214342802,1.0000161405883397,1.014538589328299,1.0145467772838683,13763.892420537897,13793.889402666528,13794.109549693618,6073.41595272369,77.93212401008772,13572.660756093479,13991.818180636854,13991.818180636854,419.1574245433749,13790.372293741746,105.42966066814915,-0.011171471057561196,-0.3181891716250371,1.0143328302729488,1.000015959749978,1.014349018771388,1.0143571137349776,13793.889402666528,0.0,31829295513141.0,0.00025301638760914146,0.07537400917997288,0.0,0.0003899390311435384,9.262685101547254e-06,0.9520864990667118,31829295513141.0,0.0,0.0,0.0,0.0,0.15252630358893662,101.52183132749269,101.52178441856086,6073.41595272369,0.00564975705800692,339.9723504011492,340.15598370592244,124.89421366198992,11.175607977286512,312.2541817238001,373.16689296345675,373.16689296345675,60.91271123965663,339.23627459928275,15.565230904357577,0.35075410693400855,-0.3764232143385984,1.0970463870627554,1.0005401418778794,1.097638947761611,1.0979340762068366,339.9723504011492,0.0,19344984770.633324,0.008602329470215817,0.450571028820829,0.0,0.010426286223129785,0.0003140520344911841,0.7742473782452461,19344984770.633324,0.0,0.2665794621026895,0.2954208096389389,0.0162088451527669,0.12731396291360544,0.001,0.672,0.672,0.671,0.259,0.16999999999999998,0.3082253348237515,-0.20652552005351232,2.274721264715888,1.1081904292272482,2.5208243432508444,2.703735735936126,0.2665794621026895,0.0,0.2969013890126817,0.15114525217452898,0.15114523874063604,0.0162088451527669,0.4775835371255235,0.099,1323.479217603912,3335.0,632.0632726392483,31.05,6.050000000000001,31.078068459657704,0.03748101665001605,0.00140482660911878,-0.019999999999999574,0.0,0.019999999999999574,0.0012060278680917364,31.25523227383863,31.29,31.21,-0.1771638141809292
314032.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,72.99,863.5012224938876,865.0632550327311,2700.0739593857043,51.96223589671353,720.0,1028.0,1028.0,308.0,860.0,68.0,0.1698576993754966,-0.11259723546000355,1.188352405466483,1.0018089523177864,1.190502078306075,1.1915785383195088,863.5012224938876,-278.3667481662592,283.4124574306762,2834.574542237314,53.2407225931177,-448.0,-136.0,448.0,312.0,-280.0,68.0,-0.025828937794106464,-0.11853918009063058,1.5807350321148173,1.0181261206542718,1.6093876260350433,1.624691923776724,278.3667481662592,-13771.804400977995,13772.061207643917,7073.448293589828,84.1037947633151,-13956.0,-13536.0,13956.0,420.0,-13776.0,128.0,0.13252499965178516,-0.5233147340044,1.013355937762822,1.000018647277978,1.0133748340927577,1.0133842866848444,13771.804400977995,13801.859479805145,13802.113133985142,7001.86303803967,83.67713569452333,13572.660756093479,13981.131856899141,13981.131856899141,408.471100805662,13806.158046321214,125.8142126133389,-0.12742549181964083,-0.5567085346286986,1.0129703851269112,1.000018378261231,1.0129890017613419,1.0129983142568066,13801.859479805145,0.0,31866164993426.562,0.0003212081226166856,0.08759948143129097,0.0,0.00044467342849395357,1.0728493365516938e-05,0.9489645308977573,31866164993426.562,0.0,0.0,0.0,0.0,0.05232588941596728,115.27264920120224,115.27232178078337,7001.86303803967,0.006062743633707726,339.3599826204293,339.5547590524951,132.2365910599927,11.499416987829978,308.9379905482652,373.16689296345675,373.16689296345675,64.22890241519156,338.97390755631915,16.473241690159227,0.377446543253717,-0.13203043716881258,1.0989888464636899,1.0005739522661488,1.0996196136058285,1.0999336355528386,339.3599826204293,0.0,19276009788.46857,0.009769491178404432,0.48559107770104026,0.0,0.011065421774689617,0.00037042066908281454,0.7659848789655106,19276009788.46857,0.0,0.24099511002444987,0.268649183626306,0.014093740807383985,0.11871706198935343,0.002,0.726,0.726,0.724,0.228,0.144,0.5984044488910236,0.6424602580243315,2.7024090953779516,1.1147495170516157,3.0125092451620086,3.235464355742866,0.24099511002444987,0.0,0.2609703105411696,0.1444530930040315,0.14445273070160736,0.014093740807383985,0.4926119101947638,0.096,1196.4914425427874,3606.0,589.3559209136802,31.11,6.109999999999999,31.08643031784841,0.02686506461866333,0.0007217316969649562,0.0,0.0,0.0,0.0008642055180705142,31.25855745721271,31.29,31.21,-0.17212713936430304
317021.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,70.42,862.4841075794621,864.126201957524,2835.257082394295,53.247132151828566,732.0,1028.0,1028.0,296.0,860.0,76.0,0.12407584950237145,-0.025915041407735817,1.189641047418837,1.0019039126201044,1.1919060200237912,1.193042173553018,862.4841075794621,-277.68215158924204,282.7903575231455,2863.0089968376565,53.50709295820187,-408.0,-108.0,408.0,300.0,-280.0,68.0,0.06464681247589878,-0.13466257103603496,1.4427648933014408,1.0183958742167962,1.4693058148082192,1.4836495346351068,277.68215158924204,-13768.166259168704,13768.41917192702,6964.353775981732,83.45270382666898,-13976.0,-13444.0,13976.0,532.0,-13764.0,120.0,0.007174075415065125,-0.00468373261712296,1.015076591254224,1.0000183693857667,1.0150952375877853,1.0151045615997103,13768.166259168704,13798.158025011608,13798.407552072998,6886.089912882827,82.98246750297817,13476.569889997974,14001.290226261293,14001.290226261293,524.720336263319,13794.24865659598,118.86115643279118,0.004567301698285202,-0.04624770761881791,1.014703339745665,1.0000180840848423,1.0147216897270241,1.01473086520974,13798.158025011608,0.0,31849065846828.633,0.0003068417184848938,0.08447678089208918,0.0,0.0004390228447031933,1.1474168397184435e-05,0.9486942717481817,31849065846828.633,0.0,0.0,0.0,0.0,0.045612298296802356,114.60133456558879,114.60040931658123,6886.089912882827,0.006014025013523668,338.9987256635619,339.16748803207145,114.44893646644447,10.698080971204343,308.9379905482652,375.6565798758222,375.6565798758222,66.71858932755703,338.75227232300597,14.33664367798815,0.317109166896256,0.23715996831661146,1.1075842854347904,1.000497825964327,1.1081356696530273,1.1084105111767242,338.9987256635619,0.0,19233527836.740593,0.008614721679267679,0.4501890294000268,0.0,0.009693856188748722,0.0002959495851895649,0.7798190661730041,19233527836.740593,0.0,0.23316625916870415,0.2578670503339303,0.012128911233194444,0.11013133629078711,0.002,0.726,0.726,0.724,0.229,0.13699999999999998,0.4095353185513977,0.6282612332720299,2.8154042800134675,1.1059363826796993,3.113658037293702,3.33460662388071,0.23316625916870415,0.0,0.12727118195805662,0.1454580409144392,0.14545749227380222,0.012128911233194444,0.47232964242383585,0.096,1157.6136919315404,3606.0,546.6935128354324,31.13,6.129999999999999,31.090880195599027,0.02952281988308763,0.0008715968938492343,0.0799999999999983,0.0799999999999983,0.0,0.0009495652646822483,31.260366748166255,31.29,31.21,-0.1694865525672371
319787.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,70.89,862.9144254278729,864.7620699665381,3192.1320412957843,56.498956108018355,700.0,1036.0,1036.0,336.0,860.0,80.0,0.08604947353883484,-0.04020458633128143,1.1980173922740274,1.0021411677487568,1.2005825484782024,1.20187173020643,862.9144254278729,-274.2591687041565,278.8875561021955,2560.1773303602918,50.59819493183815,-424.0,-108.0,424.0,316.0,-272.0,64.0,0.08086352350899939,0.02890861111324483,1.5203259906050064,1.0168759623202053,1.5459829547424286,1.5598156026986658,274.2591687041565,-13768.430317848412,13768.649822920555,6044.528762979658,77.74656753181878,-13976.0,-13444.0,13976.0,532.0,-13768.0,104.0,0.016971746336205292,0.31318682388275043,1.0150595867964667,1.0000159426358761,1.0150757695219255,1.0150838617820401,13768.430317848412,13798.379912167591,13798.598104619605,6021.452301599978,77.59801738188919,13476.569889997974,14001.290226261293,14001.290226261293,524.720336263319,13797.569061251334,103.28566360544755,-0.00894447024545143,0.2739054331269384,1.0146893271406183,1.000015812903573,1.0147053723251784,1.014713395617304,13798.379912167591,0.0,31850017842750.76,0.0002618834391361353,0.07753172531199015,0.0,0.00038711500601161557,9.881952969418424e-06,0.9518543030523433,31850017842750.76,0.0,0.0,0.0,0.0,0.0814266456588627,105.24077000753176,105.24050248315126,6021.452301599978,0.005623704947669735,339.00641908386103,339.1850104940566,121.11916379087756,11.005415203020627,305.19203463393336,375.7106519703694,375.7106519703694,70.51861733643602,338.8794033339884,14.700147981378848,0.11816253951185551,0.2594560660072416,1.1076864847948378,1.000526808340909,1.1082700232774072,1.1085618323165507,339.00641908386103,0.0,19234958305.45207,0.008732300751554782,0.4469596503920835,0.0,0.010205844533119863,0.0003182455143356397,0.7752038333122808,19234958305.45207,0.0,0.21773349633251832,0.24167713211187167,0.010999960760636295,0.10488069775052174,0.003,0.579,0.579,0.576,0.22,0.144,0.27837049773692085,0.02273638883497897,2.3957583100424418,1.109967621301683,2.6592141636147173,2.8623826909322823,0.21773349633251832,0.0,0.23132776256796525,0.13011034155820267,0.1301102691622919,0.010999960760636295,0.4816929826390011,0.083,1080.9584352078239,2875.0,520.6694165246821,31.13,6.129999999999999,31.077481662591694,0.03980103672487861,0.0015841225243751359,0.019999999999999574,0.019999999999999574,0.0,0.0012807034094885125,31.261638141809296,31.29,31.23,-0.18415647921760384
322687.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,72.01,864.9388753056235,866.7556345783681,3146.072058392764,56.08985700100121,700.0,1036.0,1036.0,336.0,864.0,76.0,0.15670505829201373,-0.024223015690649774,1.1952619154333681,1.0021004481629996,1.1977725011293252,1.1990312069612858,864.9388753056235,-273.0073349633252,277.3604541312485,2395.8165721151836,48.94707930117163,-444.0,-136.0,444.0,308.0,-272.0,60.0,-0.11353256284430199,0.3039342614352445,1.600804993592547,1.0159450630419586,1.626329930139126,1.6397873331742598,273.0073349633252,-13770.200488997554,13770.43107922114,6350.600390958926,79.69065435142898,-13972.0,-13564.0,13972.0,408.0,-13768.0,120.0,-0.09607319470676794,-0.4868029124512847,1.0146378076051665,1.000016745596607,1.0146547983206686,1.0146632918066638,13770.200488997554,13800.240030939962,13800.469784002598,6341.3476108667855,79.63257882843419,13590.6232381006,13998.3896216672,13998.3896216672,407.7663835666008,13798.43759271317,119.71860087565437,0.09852552608186894,-0.5161530258950524,1.0143415290030933,1.0000166484830062,1.014358416250875,1.014366857956086,13800.240030939962,0.0,31858632255315.156,0.0002877142501706498,0.08318565178446663,0.0,0.00040574753990344577,1.0429966555773228e-05,0.9509142115072836,31858632255315.156,0.0,0.0,0.0,0.0,0.04540625638738288,110.0281999069302,110.02767291591663,6341.3476108667855,0.005770376359388909,339.5871293515314,339.7564164837763,115.00412068356707,10.723997420904533,305.19203463393336,375.7106519703694,375.7106519703694,70.51861733643602,339.62483714239744,15.134033497965163,0.01948691384434996,0.04898368474440451,1.105823565769814,1.0004985086789586,1.1063748284180037,1.1066508957483547,339.5871293515314,0.0,19300366635.07509,0.008648339891816403,0.44750587208354436,0.0,0.009661131682371761,0.0002606092585045533,0.783311063309395,19300366635.07509,0.0,0.20265525672371637,0.2256359011819717,0.009842406824445097,0.09920890496545709,0.002,0.562,0.562,0.56,0.199,0.123,0.44326861786727656,0.4553859843067891,2.490738373482586,1.1133977164786184,2.773182429671699,2.9878016726460594,0.20265525672371637,0.0,0.31145367029270676,0.1164109206688977,0.11641057943491785,0.009842406824445097,0.48954518170315825,0.07400000000000002,1006.0855745721271,2788.0,492.409767353432,31.07,6.07,31.089804400977993,0.04303817467561649,0.001852284479408877,-0.05999999999999872,0.0,0.05999999999999872,0.0013843179622216703,31.260220048899757,31.29,31.23,-0.17041564792176062
325488.0,LAPTOP_IDLE_01,idle_01,IDLE_NORMAL,0,71.57,868.0880195599022,869.6322354529386,2683.415235442161,51.80169143418158,740.0,1032.0,1032.0,292.0,868.0,80.0,0.07558520437272102,-0.3659002333363288,1.18670853945669,1.0017788701804886,1.188819539891828,1.1898792581513118,868.0880195599022,-270.200488997555,274.9985730125235,2615.910904406358,51.145976424410534,-444.0,-108.0,444.0,336.0,-272.0,64.0,-0.09890982341120134,0.3002526367183562,1.6145538325326714,1.0177574956720161,1.6432242652320828,1.6584861357714373,270.200488997555,-13765.212713936431,13765.44473928887,6387.81049850252,79.92377930567673,-14028.0,-13536.0,14028.0,492.0,-13764.0,112.0,-0.17871142280032615,-0.15666754130268767,1.019073503666811,1.0000168559219724,1.0190906810903468,1.0190992658740992,13765.212713936431,13795.398254704602,13795.628050600431,6340.304606635135,79.62602970533653,13566.944534418943,14057.371020215693,14057.371020215693,490.42648579675006,13795.10463896523,111.91293288420275,0.18816371311100127,-0.1526159128978808,1.018972892618894,1.0000166574310205,1.0189898660896384,1.0189983487323184,13795.398254704602,0.0,31836281434888.535,0.00028942268167687923,0.0825676169977302,0.0,0.00040725862840550707,1.0949383886881765e-05,0.9502509302637777,31836281434888.535,0.0,0.0,0.0,0.0,0.030901562185596934,110.97011393171132,110.9701021451374,6340.304606635135,0.005771926858159107,339.9327780769093,340.09396817258323,109.6135762888104,10.469650246727939,303.3987310520596,366.32823260567835,366.32823260567835,62.92950155361876,339.7863416972495,14.306834291246957,-0.11364360151858201,-0.08461064832041032,1.0771382820253526,1.0004741822650507,1.0776490418988647,1.0779053208172595,339.9327780769093,0.0,19339205923.88354,0.007594604614808527,0.40965036873140886,0.0,0.00931409437141991,0.0003252083735583577,0.7800896892251475,19339205923.88354,0.0,0.20748655256723716,0.22778069279414345,0.008833374513543081,0.09398603360895214,0.002,0.524,0.524,0.522,0.202,0.11800000000000002,0.45339739018201136,0.25790544018000494,2.3004583543571275,1.0978094188659309,2.5254648602093384,2.6812345453788073,0.20748655256723716,0.0,0.3142754883402652,0.11005105766923662,0.11004998765895899,0.008833374513543081,0.4529740939501192,0.0878,1030.1051344743275,2599.0,466.50256350686675,31.11,6.109999999999999,31.102224938875306,0.029088655718336232,0.0008461498914998952,-0.019999999999999574,0.0,0.019999999999999574,0.0009352596405745388,31.27259168704157,31.31,31.23,-0.17036674816625907
