timestamp_us,ax,ay,az,gx,gy,gz
15565612,864,-52,-13596,138,328,82
15570412,848,-160,-13584,124,336,93
15576312,756,-156,-13432,99,328,90
15581112,948,-132,-13624,80,345,116
15585912,776,-248,-13544,122,356,95
15590712,844,-96,-13640,101,320,99
15595612,872,-132,-13724,112,321,102
15668310,736,-104,-13636,119,325,99
15671110,736,-104,-13636,119,325,99
15675912,768,-156,-13508,108,328,98
15680712,876,-76,-13528,86,339,105
15685512,820,-124,-13580,101,347,88
15690412,936,-124,-13524,143,381,98
15696312,868,-156,-13620,105,337,81
15786612,868,-156,-13620,105,337,81
15790612,792,-104,-13708,87,311,94
15795412,872,-132,-13588,98,307,103
15801412,868,-184,-13464,111,352,75
15806212,856,-284,-13376,93,332,102
15811012,756,-136,-13680,64,311,116
15815812,812,-116,-13700,120,299,120
15820612,740,-192,-13692,140,303,97
15825412,864,-92,-13384,82,325,94
15835311,752,-192,-13656,116,336,77
15836811,752,-192,-13656,116,336,77
15840611,816,-64,-13872,78,330,87
15845511,816,-104,-13612,85,303,99
15917712,860,-136,-13536,110,331,95
15920512,860,-136,-13536,110,331,95
15926412,920,-28,-13416,90,338,101
15931212,840,-56,-13508,103,314,105
15936112,832,-84,-13796,94,321,110
15940912,688,-132,-13560,108,343,112
16033112,912,-116,-13452,81,308,116
16035812,912,-116,-13452,81,308,116
16040612,848,-100,-13388,80,334,93
16045412,748,-204,-13672,105,356,84
16051312,696,-148,-13816,109,354,90
16056212,816,-64,-13780,74,340,101
16061012,900,-120,-13120,99,327,108
16065812,976,-116,-13384,111,361,88
16070612,840,-124,-13804,113,340,82
16075412,696,-88,-13940,79,305,90
16081312,816,-224,-13500,108,305,111
16086112,988,-152,-13080,98,326,101
16090912,936,-124,-13232,111,372,98
16095812,776,-160,-13832,97,357,86
16168011,784,-116,-14044,104,377,105
16170811,784,-116,-14044,104,377,105
16175611,660,-132,-14324,136,319,98
16180411,824,-156,-14076,97,381,111
16269310,824,-156,-14076,97,381,111
16270912,824,-156,-14076,97,381,111
16275712,676,-252,-14524,88,335,101
16280512,816,-8,-13848,85,266,91
16286412,1100,-16,-12768,91,293,115
16291212,936,-136,-12912,104,341,95
16296012,812,-192,-13968,109,393,104
16300812,696,-96,-14628,114,321,83
16305612,868,-60,-13720,87,299,132
16310512,1088,-12,-12752,102,305,85
16316412,960,-116,-12772,107,338,69
16321212,708,-152,-13940,99,354,92
16326012,596,-240,-14560,90,337,98
16341610,1000,-92,-12740,94,371,80
16346410,820,-152,-13828,104,381,88
16351212,640,-164,-14660,101,349,110
16423611,644,-356,-14400,81,320,84
16426411,644,-356,-14400,81,320,84
16431211,808,-208,-13464,81,382,90
16521313,808,-208,-13464,81,382,90
16545112,852,-68,-13376,126,367,70
16546612,852,-68,-13376,126,367,70
16550512,756,-128,-14084,108,349,73
16556412,752,-184,-14008,83,313,114
16561212,924,-88,-13376,109,319,82
16566112,1028,-44,-13068,111,363,100
16570912,916,-108,-13368,115,377,73
16575712,772,-224,-13900,116,348,65
16580512,824,-164,-13828,99,328,101
16586412,900,-104,-13452,89,292,96
16591212,968,-100,-13080,80,350,88
16596012,904,-124,-13496,114,369,76
16600812,744,-136,-13956,89,339,96
16605712,692,-164,-13932,110,331,106
16610512,808,-108,-13420,117,314,90
16616412,932,-64,-13124,108,319,107
16688412,752,-184,-13744,93,324,90
16780769,752,-184,-13744,93,324,90
16785710,864,-96,-13296,97,348,87
16790510,880,-108,-13440,109,338,81
16795412,860,-84,-13496,101,345,113
16801312,788,-120,-13988,131,340,91
16806112,800,-64,-13588,84,355,110
16810912,776,-36,-13432,72,324,111
16815712,908,-180,-13368,95,326,98
16820512,772,-108,-13720,85,350,116
16826412,840,-176,-13952,110,350,93
16836312,868,-180,-13392,94,315,104
16841112,896,-132,-13344,113,353,122
16845912,840,-200,-13516,114,343,105
16850712,776,-152,-13860,112,332,103
16855512,848,-76,-13692,98,336,88
16861412,996,-140,-13384,99,308,110
16954710,840,-52,-13536,71,337,108
16956312,840,-52,-13536,71,337,108
16961112,936,-52,-13336,103,339,91
17033111,888,-80,-13288,89,313,76
17035811,888,-80,-13288,89,313,76
17040611,768,-56,-13536,108,329,89
17045511,808,-40,-13664,94,323,87
17051411,772,-108,-13816,111,320,108
17056211,792,-96,-13524,84,329,113
17061011,888,-80,-13464,104,343,96
17065811,780,-132,-13448,101,339,82
17070611,860,-200,-13752,108,376,96
17075411,816,-192,-13836,130,334,99
17081311,804,-136,-13712,94,287,109
17086211,868,-140,-13232,121,323,107
17091011,948,-160,-13300,105,342,74
17095811,744,-108,-13656,106,347,101
17100611,952,-72,-13860,110,343,110
17191812,880,-60,-13248,108,332,95
17195612,836,-44,-13592,124,342,81
17200412,748,-228,-13680,91,347,108
17206312,852,-72,-13636,106,303,78
17211112,860,-88,-13428,112,321,101
17283010,928,-100,-13240,104,345,119
17285710,928,-100,-13240,104,345,119
17290510,776,-156,-13388,90,372,105
17295411,880,-148,-13780,121,333,93
17301311,712,-172,-13768,117,301,100
17306111,792,-160,-13560,86,320,110
17310911,956,-148,-13360,92,348,101
17315711,812,-112,-13308,82,361,73
17320511,904,-100,-13600,104,348,123
17326411,780,-128,-13680,103,353,88
17347012,796,-124,-13620,91,345,91
17350712,772,-104,-13784,111,340,117
17355512,756,-196,-13580,96,326,98
17447812,784,-44,-13548,95,333,99
17450412,784,-44,-13548,95,333,99
17456312,912,-56,-13504,82,332,82
17461112,872,-112,-13408,98,357,70
17465912,956,-116,-13684,111,368,92
17470712,812,-152,-13780,93,351,70
17475512,788,-96,-13760,100,342,110
17571712,784,-100,-13792,85,332,90
17575512,716,-136,-13744,106,321,96
17580412,932,-164,-13660,80,325,82
17586312,864,8,-13508,110,330,91
17591112,824,-60,-13656,105,326,112
17595912,784,-204,-13520,102,318,99
17600712,836,-152,-13724,85,332,94
17605512,804,-212,-13416,98,324,67
17610412,932,-108,-13532,119,378,101
17616312,832,-4,-13504,84,324,93
17708621,792,-172,-13420,102,348,105
17711568,792,-172,-13420,102,348,105
17716412,792,-220,-13520,79,351,93
17721212,796,-156,-13668,109,369,93
17726012,800,-204,-13672,102,345,113
17730812,872,-80,-13548,86,346,85
17735612,908,-172,-13384,101,333,101
17740512,820,-120,-13356,85,343,115
17746412,768,-68,-13496,98,335,102
17751212,844,-60,-13648,99,321,88
17823010,940,-100,-13488,120,314,124
17825810,940,-100,-13488,120,314,124
17835712,848,-232,-13608,93,328,94
17840512,860,-60,-13648,95,353,116
17846412,776,-132,-13764,117,302,85
17851212,772,-112,-13556,87,324,80
17856012,760,-204,-13436,90,317,96
17860812,828,-180,-13516,126,323,106
17954210,904,-212,-13644,111,331,104
17955810,904,-212,-13644,111,331,104
17960612,864,-136,-13540,108,301,101
17965412,848,-80,-13524,134,321,99
17971312,868,-44,-13568,103,339,111
17976212,824,-60,-13584,109,340,104
17981012,904,-80,-13652,95,330,87
17985812,788,-228,-13440,102,345,103
17990612,756,-44,-13484,117,334,80
17995412,772,-88,-13588,91,331,108
18001312,844,-188,-13536,111,310,94
18006112,808,-152,-13460,74,322,83
18078612,868,-124,-13560,91,346,99
18081412,868,-124,-13560,91,346,99
18086212,800,-200,-13496,125,352,99
18091012,828,-244,-13520,98,353,92
18095812,752,0,-13776,102,349,100
18100712,896,-212,-13556,127,357,99
18192021,820,-32,-13736,124,331,109
18196015,820,-164,-13544,97,331,53
18200912,816,-60,-13688,103,350,74
18205712,860,-184,-13464,111,343,115
18210512,860,-136,-13604,123,314,100
18216412,812,-244,-13684,103,329,104
18221212,772,-160,-13584,93,337,85
18226012,832,-108,-13540,99,331,95
18230812,760,-176,-13656,84,327,101
18235612,768,-180,-13580,102,354,88
18240512,908,-228,-13648,90,357,112
18246412,836,-112,-13572,93,333,101
18251212,796,-40,-13404,65,353,107
18256012,804,-68,-13460,96,326,64
18327911,864,-96,-13676,111,312,104
18345012,756,-136,-13592,109,335,90
18346512,756,-136,-13592,109,335,90
18350412,896,-64,-13640,104,334,99
18444812,772,-132,-13872,55,331,108
18446312,772,-132,-13872,55,331,108
18451212,916,-212,-13576,72,337,100
18456112,820,-248,-13556,101,336,89
18460912,848,-84,-13428,73,355,72
18465712,864,-108,-13472,79,344,97
18470512,832,-48,-13760,86,343,92
18476412,912,-92,-13680,122,332,92
18481212,928,-68,-13468,87,312,85
18486112,812,-132,-13508,118,363,121
18490912,856,-124,-13604,140,345,98
18495712,928,-76,-13708,120,318,108
18500512,716,-96,-13796,92,314,97
18506412,920,-240,-13660,114,328,96
18511212,860,-112,-13528,144,301,92
18516012,856,-156,-13592,110,354,109
18612011,712,-112,-13580,94,357,102
18615911,844,-112,-13468,108,328,90
18708010,844,-112,-13468,108,328,90
18710712,860,-92,-13544,117,326,97
18715512,912,-124,-13636,87,309,95
18721412,804,-72,-13680,92,323,70
18726212,880,-128,-13604,114,303,111
18731012,788,-184,-13524,96,329,90
18735812,744,-164,-13436,88,309,100
18740612,900,-112,-13548,111,364,94
18745412,780,-160,-13572,87,351,89
18751412,784,-112,-13544,102,334,106
18756212,860,-156,-13676,102,298,99
18761012,880,-112,-13476,91,327,109
18765812,820,-136,-13480,103,322,106
18770612,880,-52,-13456,83,336,126
18775412,876,-132,-13592,104,348,105
18781312,884,0,-13700,98,306,88
18873610,748,-116,-13648,100,338,93
18888210,812,-100,-13576,117,362,96
18963612,896,-112,-13536,95,337,105
18966313,896,-112,-13536,95,337,105
18971112,848,-76,-13508,115,333,78
18975912,832,-88,-13484,73,324,115
18980712,856,-124,-13420,90,331,106
18985512,876,-40,-13512,110,344,89
18991412,896,-120,-13556,106,326,96
18996212,844,-60,-13528,98,344,90
19001012,908,-52,-13456,106,339,85
19005912,892,-16,-13616,104,325,107
19010712,836,-88,-13512,90,327,118
19015512,800,-224,-13700,71,309,65
19021412,780,-124,-13496,97,346,96
19026212,836,-188,-13668,88,356,98
19031012,824,-192,-13476,97,332,92
19035812,912,-84,-13448,78,349,104
19127010,768,-112,-13588,88,319,84
19130910,836,-40,-13508,120,348,83
19135712,960,-128,-13436,105,331,93
19140512,892,-80,-13480,84,362,113
19211911,908,-168,-13628,90,340,99
19215611,788,-212,-13600,105,351,98
19220511,904,-60,-13656,105,318,90
19226411,804,-188,-13556,96,298,98
19231211,848,-104,-13552,85,304,90
19236011,672,-148,-13540,129,329,110
19240811,880,-160,-13544,96,322,103
19245611,844,-84,-13576,77,377,98
19250511,756,-96,-13668,96,378,90
19256411,820,-252,-13744,92,368,87
19261211,800,-164,-13480,89,335,98
19266011,832,-96,-13532,86,338,107
19270811,880,-40,-13548,100,326,117
19361810,868,-96,-13544,94,350,90
19374012,856,-104,-13540,81,337,85
19375512,856,-104,-13540,81,337,85
19380412,840,-108,-13404,87,309,103
19386312,824,-148,-13536,112,353,77
19391112,768,-272,-13676,89,358,115
19396012,792,-200,-13644,78,370,103
19467612,860,-192,-13576,83,355,136
19470412,880,-108,-13472,76,359,102
19476312,872,-152,-13620,73,340,98
19481112,840,-120,-13560,108,315,81
19485912,816,-36,-13460,109,332,93
19490812,868,-92,-13552,114,316,102
19495612,804,-188,-13644,85,333,123
19500412,792,-164,-13540,102,344,115
19506312,828,-128,-13604,79,325,89
19511112,852,-156,-13616,105,360,87
19515912,808,-224,-13748,109,322,108
19633310,868,-144,-13776,121,314,99
19636012,844,-100,-13632,107,336,124
19640812,888,-116,-13500,73,354,116
19645712,760,-204,-13692,110,375,92
19650512,972,-240,-13620,103,337,79
19656412,772,-104,-13576,103,327,106
19661212,732,-168,-13592,99,334,103
19666012,768,-188,-13408,117,328,75
19670812,848,-112,-13596,89,321,113
19743711,728,-100,-13724,102,333,91
19746511,728,-100,-13724,102,333,91
19751311,812,-96,-13540,91,323,109
19756111,888,-156,-13404,114,334,110
19760911,800,-60,-13544,112,341,83
19765711,796,-164,-13684,79,335,97
19770511,772,-76,-13536,108,333,103
19776411,800,-56,-13636,135,336,80
19781311,912,-140,-13584,106,362,91
19870212,912,-140,-13584,106,362,91
19883312,852,-236,-13596,113,331,95
19886014,916,-136,-13516,101,308,98
19890812,852,-108,-13532,101,335,104
19895612,720,-192,-13460,90,327,90
19900412,912,-76,-13488,111,311,118
19906312,800,-72,-13724,85,359,91
19911112,800,-180,-13688,105,369,108
19915912,852,-40,-13576,112,331,120
19920712,896,-60,-13360,107,308,114
19925612,816,-120,-13464,107,320,73
19998111,900,-80,-13584,93,321,95
20000911,648,-284,-13552,106,341,99
20005711,824,-132,-13716,121,333,120
20010511,856,-120,-13480,100,342,102
20016411,800,-104,-13492,98,348,117
20021311,780,-172,-13444,115,344,98
20026111,956,-176,-13744,109,333,104
20119510,800,-48,-13380,107,358,99
20121010,800,-48,-13380,107,358,99
20125912,840,-128,-13564,83,370,80
20130712,744,-144,-13640,119,359,100
20135612,908,-116,-13800,118,346,109
20140412,808,-152,-13700,84,287,127
20146312,772,-92,-13524,110,310,93
20151112,784,-68,-13428,113,291,101
20155912,772,-180,-13584,116,349,93
20160712,868,-220,-13460,66,340,119
20165612,804,-24,-13680,109,336,114
20170412,864,-104,-13400,108,357,106
20176312,816,-32,-13588,94,303,99
20249011,772,-176,-13460,69,304,96
20250511,772,-176,-13460,69,304,96
20256411,880,-116,-13644,122,342,122
20261211,772,-60,-13476,97,335,89
20266011,932,-96,-13632,79,343,89
20357510,808,-120,-13652,81,342,92
20378211,780,-104,-13500,81,325,104
20380811,820,-204,-13604,111,367,106
20385611,852,-164,-13496,96,341,112
20390511,736,-112,-13756,82,329,98
20396411,744,-80,-13516,87,297,112
20401211,872,-124,-13552,131,319,83
20406011,852,-68,-13340,114,335,92
20410811,880,-72,-13492,81,320,108
20415611,732,-112,-13464,106,372,95
20420411,908,-196,-13368,97,343,93
20426311,848,-148,-13548,102,351,113
20431211,948,-48,-13572,108,302,119
20436011,812,-132,-13516,110,308,106
20440811,900,-160,-13416,115,303,108
20512812,896,-88,-13760,114,312,93
20515412,788,-160,-13520,115,312,90
20521312,820,-56,-13552,106,357,92
20637712,980,-112,-13664,80,366,82
20640412,732,-136,-13628,94,316,77
20646312,964,-68,-13516,125,342,91
20651212,752,-112,-13524,99,322,106
20656012,736,-88,-13576,102,312,117
20660812,856,-88,-13712,103,316,118
20665612,832,-132,-13604,77,309,101
20670412,792,-160,-13584,89,328,105
20676312,808,-92,-13520,110,354,118
20681212,828,-116,-13704,105,344,103
20686012,856,-132,-13816,78,325,93
20690812,792,-92,-13648,133,338,102
20695612,712,-56,-13476,81,318,94
20700412,820,-128,-13436,102,351,107
20706312,836,-108,-13440,107,364,97
20711112,788,-200,-13780,97,345,112
20803610,856,-176,-13416,98,307,104
20879610,840,-100,-13464,109,345,102
20891910,696,-48,-13520,90,348,114
20895610,752,-52,-13536,113,331,94
20900412,876,-84,-13572,101,324,110
20906312,776,-128,-13452,102,315,119
20911112,780,-84,-13664,101,328,81
20915912,824,-88,-13740,112,324,102
20920712,812,-108,-13480,88,322,120
20925512,836,-160,-13584,88,345,106
20930412,772,-72,-13480,89,337,109
20936312,776,-116,-13528,120,346,110
20941112,856,-124,-13684,86,349,97
20945912,736,-136,-13608,118,320,105
20950712,876,-132,-13472,118,329,107
20955512,820,-28,-13648,84,324,111
20961412,828,-180,-13644,108,314,84
21055010,796,-76,-13496,114,329,113
21056619,796,-76,-13496,114,329,113
21060512,752,-88,-13620,106,329,98
21066412,816,-100,-13588,102,321,97
21138910,848,-124,-13480,89,354,87
21140410,944,-100,-13644,102,326,83
21146412,800,-148,-13536,102,327,90
21151212,916,-156,-13668,124,329,103
21156012,732,-144,-13568,88,349,107
21160812,772,-160,-13616,114,321,112
21165612,832,-72,-13536,129,323,90
21170412,720,32,-13636,120,333,97
21176312,760,-196,-13544,94,341,84
21181112,876,-196,-13508,92,333,107
21186012,824,-144,-13636,94,305,97
21190812,832,-152,-13604,102,322,89
21195612,832,-160,-13472,110,301,100
21200412,976,-84,-13540,117,311,96
21292811,912,-88,-13688,117,344,104
21295611,648,-236,-13496,103,348,99
21300411,840,-96,-13612,112,341,66
21306311,800,-104,-13608,124,333,103
21311111,844,-4,-13676,117,323,69
21316011,792,-140,-13640,94,330,82
21388012,748,-152,-13504,86,324,98
21401212,912,-128,-13340,91,361,113
21406012,828,-148,-13572,90,324,107
21410912,744,-128,-13596,103,325,102
21415712,840,-68,-13432,88,330,94
21420512,780,-104,-13456,105,348,100
21426412,892,-216,-13496,125,326,80
21431212,760,-232,-13732,84,329,92
21436012,880,-244,-13748,84,352,105
21440812,880,-132,-13568,86,333,95
21445612,800,-136,-13584,108,331,112
21450512,812,-16,-13316,104,350,100
21541911,868,-48,-13352,109,345,89
21546011,812,-80,-13636,83,325,117
21550811,772,-148,-13620,111,332,68
21555611,852,-60,-13688,111,300,102
21560411,876,-44,-13492,108,313,107
21566311,788,-124,-13496,107,357,86
21571111,808,-84,-13504,98,334,81
21576011,916,-144,-13568,122,353,89
21672310,764,-220,-13552,128,320,97
21676212,788,-156,-13372,88,357,104
21681012,832,-132,-13496,92,355,90
21685812,924,-64,-13564,84,353,117
21690612,800,-164,-13652,94,349,82
21695412,880,-92,-13540,115,325,78
21701312,832,-68,-13376,111,336,94
21706112,716,-96,-13520,90,317,92
21710912,740,-132,-13716,102,335,127
21803212,856,-176,-13660,79,342,113
21805812,768,-116,-13708,108,341,85
21810612,848,-56,-13536,87,327,75
21815412,820,-144,-13548,120,338,77
21821312,780,-124,-13420,96,343,76
21826112,828,-120,-13608,87,356,92
21836012,860,-56,-13636,90,337,90
21840812,776,-200,-13656,114,333,113
21845612,844,-148,-13604,121,319,106
21850412,776,-144,-13484,108,339,88
21856312,800,-120,-13492,119,313,104
21928211,780,-156,-13568,98,335,115
21930911,904,-160,-13584,131,310,67
21935711,860,-144,-13556,78,338,85
21940611,844,-132,-13640,110,343,91
21945411,820,-184,-13544,123,337,86
21951311,800,-112,-13640,106,323,111
21956111,896,-84,-13616,110,318,116
22048810,796,-32,-13548,89,359,114
22050410,848,-84,-13384,92,346,89
22055412,844,-100,-13760,94,335,112
22061312,832,-148,-13676,106,312,101
22066112,884,-132,-13768,103,320,99
22070912,808,-104,-13620,124,328,123
22075712,828,-172,-13572,130,318,91
22080612,836,-112,-13468,124,340,97
22085412,808,-180,-13504,86,342,118
22091312,788,-252,-13552,71,364,92
22096112,912,-72,-13476,84,339,98
22100912,896,-160,-13564,90,318,77
22105712,896,-276,-13744,81,322,105
22177911,872,-148,-13760,97,345,100
22180711,948,-96,-13700,98,327,103
22185511,752,-72,-13500,105,297,99
22190411,800,-104,-13460,98,341,100
22196311,780,-56,-13656,105,340,73
22286212,780,-56,-13656,105,340,73
22291212,772,-152,-13492,105,295,96
22296112,860,-44,-13644,103,314,78
22300912,864,-172,-13676,112,363,93
22305712,780,-192,-13464,115,341,83
22310512,904,-168,-13460,86,361,77
22316412,916,-120,-13676,111,365,86
22321212,824,-108,-13440,112,315,89
22326112,840,-128,-13648,85,299,80
22339512,832,-56,-13448,100,328,78
22341012,800,-224,-13524,92,349,97
22345912,868,-80,-13508,114,353,96
22350712,876,-160,-13624,118,364,112
22355512,820,-164,-13496,86,316,103
22360412,816,-76,-13564,116,321,116
22432212,896,-44,-13548,117,341,89
22435912,948,-108,-13556,84,310,84
22440712,924,-184,-13640,123,316,89
22445512,924,-152,-13652,93,362,87
22534412,924,-152,-13652,93,362,87
22535912,940,-148,-13568,120,344,108
22540912,780,-104,-13824,117,327,113
22545712,716,-64,-13516,105,330,83
22550512,808,-180,-13532,89,315,112
22555412,856,52,-13480,90,325,100
22561312,852,-216,-13744,71,340,98
22566112,848,-236,-13592,120,378,104
22570912,796,-204,-13420,108,346,106
22575712,880,-92,-13752,110,302,99
22580512,780,-148,-13516,103,340,134
22586412,732,-192,-13700,80,316,70
22591212,884,-108,-13548,96,355,104
22596112,848,-168,-13736,92,332,93
22600912,856,-124,-13508,116,356,115
22605712,956,-124,-13536,88,316,96
22701810,764,-100,-13448,104,299,95
22705610,888,-140,-13684,143,383,87
22798110,888,-140,-13684,143,383,87
22800912,812,-204,-13548,66,281,101
22805712,776,-68,-13436,115,359,87
22810612,812,-144,-13512,103,310,98
22815412,760,-4,-13652,82,324,87
22821312,800,-160,-13632,71,336,99
22826112,776,-152,-13496,111,321,85
22854010,896,-124,-13452,91,343,100
22855510,864,-100,-13384,123,372,89
22860412,928,-160,-13568,99,355,93
22866312,920,-96,-13712,88,362,100
22871112,760,-32,-13564,96,324,95
22876012,820,-104,-13320,115,315,79
22880812,752,-164,-13492,98,289,86
22885612,896,-104,-13628,120,358,93
22890412,800,-228,-13584,78,321,105
22896312,764,-108,-13804,88,362,101
22901112,692,-116,-13600,88,293,102
23068210,768,-92,-13820,101,322,73
23071012,816,-96,-13288,106,334,93
23075812,848,-100,-13608,92,332,108
23080612,848,-72,-13648,110,332,93
23085412,796,-148,-13684,110,343,115
23091312,868,-140,-13708,89,341,85
23096212,848,-208,-13648,111,330,96
23101012,860,-76,-13668,86,327,90
23105812,816,-176,-13424,100,326,88
23110612,772,-92,-13404,88,345,89
23115412,936,-172,-13480,136,347,113
23121312,784,-132,-13548,91,310,98
23126112,884,-120,-13588,99,348,104
23130912,828,-136,-13544,79,319,81
23135812,812,-116,-13524,104,341,89
23140612,872,-112,-13520,94,354,111
23234010,832,-132,-13344,106,336,123
23235510,780,-176,-13576,93,327,87
23240412,864,-140,-13732,110,332,97
23246312,888,-112,-13620,93,316,112
23318410,752,-144,-13636,97,333,110
23321110,736,-120,-13692,113,355,127
23325910,1008,-36,-13388,85,356,92
23360412,812,-112,-13448,74,344,104
23366312,780,-164,-13740,119,365,110
23371112,820,-164,-13372,126,332,112
23376012,816,-100,-13512,98,333,108
23380812,856,-128,-13520,102,319,100
23385612,796,-224,-13628,91,319,89
23390412,812,-164,-13728,114,309,90
23396312,804,-196,-13576,122,319,89
23401112,836,-112,-13404,106,323,95
23405912,848,-108,-13448,109,373,106
23410712,780,-140,-13576,92,348,117
23504112,824,-136,-13408,72,326,101
23505612,764,-32,-13508,93,341,86
23510512,812,-128,-13608,89,384,97
23516412,868,-140,-13720,100,366,80
23521312,892,-128,-13392,95,334,104
23526112,840,-20,-13412,93,324,109
23598710,980,-144,-13620,79,319,113
23601511,812,-100,-13448,109,311,100
23606311,768,-100,-13564,128,335,102
23611111,780,-148,-13560,109,319,78
23616011,852,-236,-13596,88,323,97
23620811,776,-168,-13588,107,333,108
23625611,924,-200,-13372,111,333,110
23630411,800,-124,-13656,120,349,102
23636311,868,-144,-13536,114,312,107
23641111,696,-96,-13672,119,325,103
23645911,808,-188,-13388,118,338,81
23650711,760,-72,-13492,88,332,107
23766110,840,-252,-13528,94,346,106
23771112,828,-116,-13456,83,330,89
23775912,804,-60,-13552,103,315,100
23780812,888,-40,-13492,106,348,113
23785612,876,-112,-13616,114,369,102
23790412,840,-144,-13536,69,350,72
23796312,816,-40,-13496,108,348,124
23801112,780,-40,-13556,121,336,77
23874010,824,-216,-13636,94,352,97
23891112,672,-120,-13576,95,306,105
23896012,896,-40,-13480,110,327,110
23900912,872,-188,-13400,105,331,91
23905712,832,-132,-13556,91,369,106
23910512,764,-164,-13544,100,358,88
23916412,808,-160,-13784,114,343,113
23921212,868,-92,-13392,105,335,93
23926012,792,-148,-13624,99,321,110
24019412,868,-84,-13584,110,337,100
24020912,804,-96,-13372,67,356,102
24025812,852,-40,-13452,114,345,101
24030612,816,-84,-13560,117,313,83
24035512,760,-56,-13640,96,328,93
24041412,936,-212,-13632,82,330,92
24046212,788,16,-13556,109,311,118
24051012,924,-28,-13480,104,321,110
24055812,932,-184,-13608,120,351,107
24060612,796,-188,-13588,91,339,98
24065412,728,-72,-13556,122,322,111
24137411,848,-100,-13588,89,347,97
24141311,736,-180,-13564,100,309,88
24146111,896,-112,-13588,96,331,105
24150911,804,-160,-13572,101,349,71
24155711,856,-64,-13572,90,305,101
24160511,800,-172,-13620,116,335,105
24165411,768,-152,-13528,89,349,97
24256810,720,-144,-13548,111,292,123
24260510,904,-112,-13496,86,344,74
24266412,828,-24,-13560,75,344,94
24271212,848,-128,-13644,87,349,122
24276012,880,-220,-13576,108,329,130
24280812,896,-132,-13596,100,334,95
24285612,932,-128,-13700,89,321,91
24290412,872,-100,-13636,117,294,92
24296412,928,-132,-13588,95,328,112
24301212,848,-124,-13548,110,353,116
24306012,852,-160,-13624,94,303,101
24310812,844,-132,-13588,98,330,89
24315612,836,-112,-13472,109,334,115
24387910,856,-264,-13556,105,319,105
24401310,920,-160,-13696,117,344,73
24406110,816,-160,-13660,91,338,75
24410912,840,-160,-13644,86,350,83
24415712,792,-176,-13640,112,319,116
24505612,840,-44,-13596,97,311,96
24510612,888,-156,-13604,118,316,101
24515512,864,-108,-13668,102,324,125
24521412,768,-164,-13568,72,309,101
24526212,848,-148,-13476,109,338,100
24531012,788,-112,-13564,89,329,104
24535812,872,-128,-13648,73,314,98
24540612,820,-148,-13456,126,321,91
24545512,828,-68,-13516,103,329,95
24551412,916,-80,-13388,87,335,108
24556212,804,-124,-13584,85,360,72
24561012,872,-184,-13480,85,349,92
24565812,888,-176,-13464,105,366,91
24570612,824,-56,-13564,132,315,114
24575412,824,-56,-13564,132,315,114
24647910,760,-156,-13480,102,322,109
24650710,764,-148,-13816,113,325,110
24767010,848,-116,-13624,79,315,112
24770810,816,-196,-13544,116,315,101
24775712,900,-176,-13484,122,365,102
24780512,900,-176,-13484,122,365,102
24786412,864,-100,-13584,90,359,110
24791212,908,-116,-13548,90,331,111
24796012,916,-56,-13564,94,324,103
24800812,796,-88,-13508,81,337,111
24805612,836,-80,-13468,88,326,97
24810412,836,-80,-13468,88,326,97
24816412,880,-188,-13392,101,328,115
24821212,820,-188,-13464,102,355,88
24826012,864,-192,-13612,90,334,103
24836011,792,-124,-13608,75,328,99
24840911,772,-100,-13632,109,311,105
24845711,752,-128,-13592,105,348,115
24850611,744,-248,-13544,76,352,112
24941812,856,-108,-13472,93,318,96
25017010,860,-104,-13552,93,316,75
25020710,832,-60,-13676,94,306,96
25025512,832,-60,-13676,94,306,96
25031412,908,-100,-13636,99,331,112
25036212,812,-68,-13384,110,344,83
25041012,776,-60,-13644,99,340,85
25045812,824,-168,-13616,90,354,95
25050612,788,-40,-13512,91,328,101
25055512,788,-40,-13512,91,328,101
25061412,800,-168,-13384,109,319,118
25066212,840,-100,-13560,99,331,116
25071012,796,-208,-13536,86,384,109
25075812,820,-192,-13552,95,355,95
25080612,820,-192,-13552,95,355,95
25085412,944,-104,-13492,119,341,106
25091312,820,-96,-13440,105,334,100
25181612,912,-168,-13536,108,354,88
25185512,912,-168,-13536,108,354,88
25191412,944,-152,-13572,84,362,86
25196312,728,-160,-13512,120,327,97
25268110,868,-92,-13588,107,364,111
25270910,676,-164,-13424,105,294,105
25275711,676,-164,-13424,105,294,105
25280511,780,-192,-13580,126,306,75
25286411,780,-128,-13592,92,368,104
25291311,788,-220,-13532,88,361,103
25296111,816,-252,-13556,84,352,77
25300911,836,-212,-13624,87,338,121
25305711,836,-212,-13624,87,338,121
25310511,824,-132,-13572,90,318,96
25316411,820,-80,-13472,103,295,106
25321211,804,-136,-13496,121,330,105
25326011,724,-200,-13612,80,369,128
25335912,884,-132,-13528,98,338,86
25428012,764,0,-13580,105,324,115
25430712,764,0,-13580,105,324,115
25435512,812,-136,-13484,101,345,97
25441412,844,-96,-13512,101,354,87
25446212,868,-64,-13556,110,339,90
25451112,792,-252,-13500,80,331,124
25523311,868,-128,-13664,92,343,111
25526111,780,-112,-13708,106,352,115
25530911,804,-208,-13672,109,330,114
25535711,804,-208,-13672,109,330,114
25540511,824,-192,-13540,104,322,112
25546411,836,-108,-13592,110,339,92
25551311,800,-108,-13556,132,349,85
25556111,820,0,-13640,81,327,80
