timestamp_us,audio_adc
6287911,6976
6289011,5747
6290111,5593
6291211,6367
6292711,5630
6293811,5291
6294911,6842
6296011,6615
6297611,5286
6298711,7404
6299811,5028
6300911,5990
6302411,2898
6303511,8644
6304611,3526
6305711,8384
6307211,3927
6308311,8291
6309411,3709
6310511,8132
6312011,4124
6313111,7989
6314211,4793
6315311,8340
6316411,5739
6317911,7853
6319011,6524
6320111,7492
6321211,7053
6322711,5059
6323811,8528
6324911,4287
6326011,8144
6342912,5460
6344412,3629
6345512,8047
6415510,6917
6439512,5586
6441012,7297
6442512,5729
6443620,5834
6444812,7050
6533212,6144
6534812,4721
6536012,7662
6537512,6867
6538612,7007
6539712,2742
6540812,8677
6542312,4687
6543412,7069
6544512,5140
6545612,8701
6547112,5474
6548212,8608
6549312,4166
6550412,7066
6551912,3943
6553012,6948
6554112,3482
6555212,9750
6556312,3968
6557812,6064
6558912,4053
6560012,7377
6561112,3011
6562612,7091
6563712,5909
6564812,8562
6565912,2212
6567512,8295
6568612,5371
6569712,7714
6570812,4877
6572312,10413
6573412,4568
6574512,7932
6575612,5816
6577112,10012
6578212,3903
6579312,8732
6580412,3946
6581912,7657
6583012,1975
6584112,7795
6585212,2731
6586312,5696
6587812,5305
6588912,6812
6590012,6065
6591112,4317
6592612,6263
6593712,4881
6594812,7428
6595912,6407
6597412,7626
6598512,6187
6599612,6383
6600712,2232
6602212,4413
6603312,6461
6604412,7214
6605512,6076
6607112,6927
6608212,4475
6609312,5793
6693312,6134
6769312,5880
6770912,5215
6772521,5513
6773712,5917
6774812,7009
6775912,7263
6777412,8058
6778512,6761
6779612,7418
6780712,5699
6782212,6204
6783312,6127
6784412,5859
6785512,5399
6787012,5942
6788112,5018
6789212,4808
6790312,5039
6791412,4870
6792912,5994
6794012,5961
6795112,5575
6796212,6286
6797812,5344
6798912,5419
6800012,6318
6801112,6186
6802612,6989
6803712,7199
6804812,6951
6805912,6271
6807412,6884
6808512,6273
6809612,6395
6810712,6904
6812212,6288
6813312,6081
6814412,5441
6815512,7735
6817012,6062
6818112,6071
6819212,5681
6820312,6046
6821412,5280
6822912,7149
6824012,5485
6825112,6019
6826212,6215
6843112,7788
6844612,7045
6845712,6678
6847212,5989
6848312,5659
6849412,4495
6850512,5288
6852012,5084
6853112,4070
6854212,6434
6855312,5364
6856412,7216
6857912,6000
6859012,6461
6860112,6877
6943011,5701
6944611,6208
6945811,7904
6947311,7010
6948411,4176
6949511,6783
6950611,5586
7020512,5890
7022012,5055
7023112,5874
7024312,4483
7025412,6820
7027012,5394
7028112,6486
7029212,7134
7030312,6196
7031412,4879
7032912,5978
7034012,6645
7035112,6593
7036212,8296
7037712,7680
7038812,5498
7039912,4782
7041012,5384
7042512,5069
7043612,5196
7044712,5943
7045812,8117
7047312,5482
7048412,4452
7049512,4706
7050612,5378
7052112,4892
7053212,7375
7054312,8495
7055412,8358
7056912,7631
7058012,4920
7059112,5013
7060212,5536
7061312,4599
7062812,7041
7063912,7162
7065012,6906
7066112,6355
7067712,3857
7068812,4646
7069912,5523
7071012,6326
7072512,7651
7073612,7426
7074712,7331
7075812,7431
7077312,4909
7078412,6318
7079512,5886
7080612,5501
7082112,6477
7083212,7323
7084312,4492
7085412,4814
7086912,7101
7088012,6274
7170969,5484
7172510,7312
7173610,6453
7174810,7145
7175910,5161
7177410,5878
7178510,6942
7179610,5403
7180710,7337
7182312,6673
7183412,8621
7184512,3476
7185612,7539
7187112,7384
7188212,4965
7189312,6959
7190412,4530
7191912,7830
7193012,5159
7194112,6243
7195212,5751
7196312,6276
7266869,5706
7268410,5356
7269510,3449
7270710,4685
7272210,5927
7273310,6515
7274410,6960
7275510,5770
7277112,5793
7278212,4724
7279312,5195
7280412,6166
7281912,7787
7283012,7643
7284112,7246
7285212,7144
7286312,6797
7287812,5549
7288912,5982
7290012,5036
7291112,4932
7292612,6093
7293712,6123
7294812,4993
7295912,5252
7297412,5363
7298512,6115
7299612,4666
7300712,7151
7302212,6490
7303312,5955
7304412,7126
7305512,6642
7307012,7229
7308112,7089
7309212,7901
7310312,5797
7311412,6184
7312912,6432
7314012,6398
7315112,6424
7316212,5272
7399413,5166
7411612,6029
7413112,6963
7414212,5681
7415312,8211
7435578,7088
7437120,5469
7438310,5365
7439510,4079
7440610,5043
7442212,5725
7443312,5201
7444412,4308
7445512,5764
7447012,3773
7448112,4465
7449212,6265
7450312,7204
7451412,9275
7452912,7747
7454012,8415
7455112,7498
7456212,7534
7457712,7286
7458812,6617
7459912,7048
7461012,4856
7462512,3790
7463612,4948
7464712,3975
7465812,4637
7535869,7216
7537410,7596
7538510,5968
7539710,7850
7540810,5030
7542310,3936
7543410,7412
7544510,5439
7545610,4852
7547212,8374
7548312,6318
7549412,6990
7550512,4704
7552012,4707
7553112,5994
7554212,6837
7555312,6240
7556412,7104
7557912,7497
7559012,4575
7560112,4840
7561212,5216
7562712,6932
7563812,4373
7564912,8640
7566012,6309
7567512,6782
7568612,4012
7569712,4239
7570812,5742
7572312,6646
7573412,5831
7574512,7662
7657310,6179
7658910,5756
7660110,6391
7661410,4808
7662910,6019
7664010,7018
7665110,5894
7666210,5497
7667710,5746
7668810,4502
7669910,5732
7671010,7157
7672511,8031
7673611,7870
7674711,7240
7675811,5182
7677311,6876
7678411,6226
7679511,5494
7680611,6054
7682111,6934
7683211,5473
7684311,5325
7685411,5976
7687011,4597
7688111,5075
7689211,6506
7690311,7132
7691411,6565
7692911,5545
7694011,6221
7695111,6877
7696211,4448
7697711,5118
7698811,7358
7699911,7001
7701011,5508
7702511,5237
7703611,7745
7704711,6027
7705811,6895
7707311,6395
7708411,4596
7709511,4549
7710611,4205
7781210,5422
7782812,6635
7783915,8806
7785012,4824
7786112,4188
7787612,5504
7788712,4159
7789812,2750
7790912,4342
7792412,6444
7793512,5589
7794612,6533
7795712,7989
7797212,8670
7798312,6288
7799412,5762
7800512,6469
7802012,9419
7803112,5733
7886010,4510
7910312,8038
7911812,8632
7913312,8044
7914412,6588
7915512,7543
7917012,3690
7918112,7244
7919212,6311
7920312,7559
7921412,7284
7922912,8608
7924012,5747
7925112,5541
7926212,4891
7927712,4599
7928812,6060
7929912,4737
7931012,7353
7932612,6391
7933712,7094
7934812,6531
7935912,4748
7937412,5210
7938512,6183
7939612,5768
7940712,6604
7942212,5515
7943312,7699
7944412,6645
7945512,4940
7947012,5054
7948112,5996
7949212,5088
7950312,7343
7951412,7128
7952912,8819
7954012,7192
7955112,6771
7956212,5751
7957712,7407
7958812,3496
7959912,6676
7961012,5359
7962512,6773
7963612,4891
7964712,5546
7965812,2381
7967312,5597
7968412,5091
7969512,8628
7970612,7306
8041912,7135
8043512,5490
8044618,6596
8045812,5044
8047312,5732
8048412,7331
8049512,5366
8050612,6062
8052112,7051
8053212,5550
8054312,7508
8055412,8145
8139711,5733
8141311,7377
8142911,6766
8144111,7108
8145211,5534
8146311,4323
8147811,5521
8148911,6455
8150011,5020
8151111,5608
8152611,7481
8153711,5820
8154811,6136
8155911,5741
8157411,4686
8158511,7220
8159611,5816
8160711,6139
8162211,7377
8163311,6323
8164411,6616
8165511,5010
8167111,5927
8168211,5189
8169311,4518
8170411,5913
8171911,5184
8173011,7734
8174111,8811
8175211,7445
8176311,7341
8177811,6858
8178911,5037
8180011,7224
8181111,5529
8182611,6783
8183711,4100
8184811,4785
8185911,5365
8187411,5052
8188511,6044
8189611,5513
8190711,5780
8192211,7867
8193311,6529
8194411,7166
8195511,6786
8197011,5242
8198111,5465
8199211,5353
8200311,6806
8201411,7064
8202911,7067
8204011,7109
8205111,5605
8206211,6462
8207811,4655
8208911,5316
8210011,7087
8211111,7158
8280812,6249
8282412,5158
8283612,8056
8284712,7451
8367512,5425
8388310,5865
8389810,7619
8391010,4979
8392510,5183
8393610,7160
8394710,6500
8395810,9313
8397412,7100
8398512,5216
8399612,6787
8400712,6883
8402212,6339
8403312,7305
8404412,6896
8405512,5022
8407012,7812
8408112,8310
8409212,7162
8410312,7243
8411412,6799
8412912,6328
8414012,6406
8415112,5772
8435412,5428
8437012,5993
8438212,5011
8439312,6480
8440512,7565
8442012,8103
8443112,6073
8444212,6810
8445312,4888
8446412,7506
8448012,6299
8449112,3793
8450212,4121
8451312,5463
8452812,5463
8453912,4958
8455012,6237
8456112,5343
8457612,7616
8458712,7276
8459812,7754
8460912,7840
8462412,8017
8463512,6801
8464612,5143
8465712,6378
8467212,5085
8468312,5737
8469412,5876
8470512,5258
8472012,6134
8473112,6044
8474212,7770
8475312,5831
8476412,4783
8477912,6751
8479012,7324
8480112,7283
8481212,6598
8482712,5754
8565611,5856
8567211,8151
8568411,6880
8569611,8340
8570711,7412
8641010,5559
8642510,4950
8643610,6964
8644710,6600
8645810,6548
8647412,7779
8648512,6040
8649612,5889
8650712,5249
8652212,5431
8653312,5146
8654412,4902
8655512,5219
8657012,5738
8658112,5354
8659212,7759
8660312,7357
8661412,7721
8662912,6642
8664012,7364
8665112,6323
8666212,6039
8667712,5409
8668812,4646
8669912,6754
8671012,6011
8672512,6623
8673612,6955
8674712,7102
8675812,5827
8677312,7278
8678412,5975
8679512,6251
8680612,6270
8682112,5223
8683212,5559
8684312,5759
8685412,4697
8687012,4478
8688112,6228
8689212,6009
8690312,6962
8691412,7262
8692912,7772
8694012,6009
8695112,5188
8696212,5196
8697712,4856
8698812,6238
8699912,4902
8701012,6346
8702512,7031
8703612,6236
8704712,8778
8705812,8614
8707312,6961
8708412,6968
8709512,6445
8710612,5882
8793911,5899
8795577,5458
8797111,5965
8798311,7288
8799411,6108
8800511,7380
8802011,6248
8803111,6862
8804211,6160
8805311,5871
8806411,5052
8808011,6051
8809111,5473
8810211,5404
8811311,7506
8881810,6912
8905911,3723
8907411,5516
8908511,6512
8909611,7543
8910811,6485
8912411,6607
8913511,4854
8914611,5817
8915711,5724
8917211,6216
8918311,7645
8919411,4522
8920511,6015
8922011,6802
8923111,3887
8924211,5058
8925311,4783
8926411,6073
8927911,5360
8929011,7062
8930111,5877
8931211,8838
8932711,8108
8933811,7830
8934911,5047
8936011,9265
8937511,7470
8938611,7076
8939711,6371
8940811,6640
8942411,6898
8943511,4256
8944611,7105
8945711,5618
8947211,3384
8948311,7186
8949411,4722
8950511,6128
8952011,8612
8953111,4511
8954211,5832
8955311,7036
8956411,5551
8957911,5551
8959011,6041
8960111,6338
8961211,6960
8962711,7346
9045612,5940
9047112,6646
9048312,6628
9049412,7545
9050612,7941
9052212,7980
9053312,6449
9054412,6736
9055512,5255
9057012,4977
9058112,5518
9059212,4292
9060312,5034
9061412,5659
9062912,5451
9064012,5553
9065112,6355
9066212,6583
9067712,6445
9068812,6865
9069912,7018
9071012,6260
9072512,7796
9073612,5620
9074712,5275
9075812,6067
9146310,6087
9147810,5324
9148910,6432
9150010,5703
9151110,6488
9152712,6925
9153812,6024
9154912,7266
9156012,6890
9157512,6914
9158612,6397
9159712,6347
9160812,7249
9162312,6225
9163412,5976
9164512,5628
9165612,6272
9167112,5265
9168212,5833
9169312,4046
9170412,5512
9171912,5692
9173012,6229
9174112,5548
9175212,6623
9176312,6877
9177812,6197
9178912,6987
9180012,8698
9181112,6600
9182612,6443
9183712,5502
9184812,6059
9185912,3952
9187412,4091
9188512,6160
9189612,5254
9190712,4978
9274016,6133
9275669,6731
9277211,6404
9278311,6885
9279411,6894
9280511,7309
9282011,7163
9283111,5452
9284211,5158
9285311,4982
9286411,7481
9287911,6815
9289011,6322
9290111,6903
9291211,6437
9292711,5158
9293811,5709
9294911,5789
9296011,5044
9297511,5993
9298611,6332
9299711,7582
9300811,7440
9302411,8946
9303511,7791
9304611,6941
9305711,5682
9307211,5069
9308311,3938
9309411,6110
9310511,5186
9312011,7572
9313111,6560
9314211,6074
9315311,6307
9316411,6197
9386312,6219
9407012,4990
9408512,5067
9409612,6252
9410712,7644
9412212,8178
9413312,8490
9414412,6457
9415512,5316
9436212,6502
9437712,3811
9438819,4871
9440012,6309
9441212,5582
9442712,4963
9443812,5995
9444912,5236
9446012,5371
9447612,7147
9448712,6763
9449812,6495
9450912,5967
9452412,6580
9453512,5024
9454612,6193
9455712,6020
9457212,4913
9458312,6416
9541211,5365
9542711,3641
9543911,6866
9545011,4038
9546211,7276
9547811,6319
9548911,5500
9550011,7024
9551111,4751
9552611,7744
9553711,4990
9554811,5784
9555911,8455
9557411,7301
9558511,9387
9559611,4753
9560711,7293
9562211,7130
9563311,2873
9564411,7251
9565511,2252
9567011,7328
9568111,7118
9569211,5161
9570311,8954
9571411,4157
9572911,6303
9574011,7186
9575111,5050
9576211,8886
9577811,6853
9578911,6609
9580011,6496
9581111,5190
9582611,3441
9583711,6843
9584811,5757
9585911,6034
9587411,8625
9588511,5021
9589611,7154
9590711,5297
9661012,8138
9662612,6619
9663812,7468
9664912,6697
9666012,4225
9667512,5787
9668612,5222
9669712,5382
9670812,6145
9672312,4674
9673412,7594
9674512,4200
9675612,5026
9677112,6407
9678212,7373
9679312,6904
9680412,7429
9681912,6012
9683012,7868
9684112,6530
9685212,5443
9686312,5476
9770612,6970
9772112,5898
9773312,6315
9774412,6811
9775512,5194
9777112,5357
9778212,7472
9779312,5890
9780412,6968
9781912,6102
9783012,4924
9784112,7028
9785212,4222
9786312,6880
9787812,7163
9788912,6248
9790012,6060
9791112,5314
9792612,6474
9793712,7275
9794812,5961
9795912,5480
9797412,5688
9798512,6056
9799612,5917
9800712,7146
9802212,5374
9803312,5572
9804412,6116
9805512,5363
9807012,5525
9808112,6561
9809212,6502
9810312,6429
9811412,6328
9812912,5955
9814012,6606
9815112,5619
9816212,6071
9817812,6100
9818912,6383
9820012,6023
9821112,6546
9822612,5927
9823712,5894
9824812,6342
9825912,4922
9846710,4822
9848210,7095
9849310,6229
9850510,5617
9921012,5740
9922612,5215
9923812,6844
9924912,6249
9926012,7508
9927512,6944
9928612,6266
9929712,7860
9930812,5196
9932312,5731
9933412,4336
9934512,5766
9935612,4702
10024310,6361
10025912,6073
10027422,6948
10028612,9120
10029712,8550
10030812,6692
10032312,6266
10033412,5818
10034512,4864
10035612,5321
10037212,5558
10038312,6475
10039412,6796
10040512,5408
10042012,4892
10043112,4335
10044212,4792
10045312,5268
10046412,4999
10047912,5626
10049012,5628
10050112,6347
10051212,6176
10052712,6438
10053812,9279
10054912,7905
10056012,7841
10057512,6092
10058612,6097
10059712,4892
10060812,5592
10062312,4880
10063412,4977
10064512,5575
10065612,4835
10067112,6330
10068212,7009
10069312,6970
10070412,7251
10071912,6328
10073012,6952
10074112,7004
10075212,5753
10076312,6526
10077912,7185
10079012,7755
10080112,7554
10081212,6740
10082712,4684
10083812,5550
10084912,5066
10086012,4429
10087512,4770
10088612,4803
10089712,6277
10090812,5361
10092312,6280
10093412,6533
10094512,6386
10095612,5699
10166110,5927
10167610,6443
10168710,6184
10169810,6195
10259512,6926
10261112,6254
10262712,6462
10263812,5889
10264912,6484
10266012,6260
10267512,6452
10268612,6782
10269712,6599
10270812,5980
10272312,4795
10273412,5880
10274512,5213
10275612,6244
10277112,5874
10278212,7117
10279312,5452
10280412,6874
10281912,6162
10283012,5933
10284112,5725
10285212,5302
10286312,5889
10287812,6753
10288912,7297
10290012,7106
10291112,5975
10292712,6518
10293812,6144
10294912,5655
10296012,6178
10297512,6160
10298612,6206
10299712,6418
10300812,5421
10302312,5716
10303412,4356
10304512,5063
10305612,4702
10307112,4862
10308212,5570
10309312,5997
10310412,6438
10311912,8648
10313012,7548
10314112,8057
10315212,7078
10316312,6974
10317812,5765
10318912,4919
10320012,4992
10321112,4867
10322612,6179
10323712,5098
10324812,5970
10325912,5281
10336912,7235
10338412,8408
10339512,7398
10340712,5798
10342212,5837
10343312,4554
10344412,2983
10345512,4343
10459010,8030
10536610,6803
10538112,4842
10539212,5972
10540312,5321
10541512,4984
10543012,4024
10544112,7988
10545212,5478
10546312,7133
10547812,7348
10548912,7944
10550012,7025
10551112,6264
10552712,5415
10553812,5550
10554912,5302
10556012,5802
10557512,6848
10558612,5114
10559712,6162
10560812,6142
10562312,5394
10563412,8100
10564512,6524
10565612,6501
10567112,7985
10568212,5909
10569312,5211
10570412,4837
10571912,5357
10573012,5931
10574112,4636
10575212,6622
10576312,5084
10577812,7528
10578912,6883
10580012,7801
10581112,6449
10582612,6968
10583712,5905
10584812,4225
10585912,8064
10587412,5714
10588512,7283
10589612,5250
10590712,6839
10592312,5738
10593412,6645
10594512,5730
10595612,7052
10597112,5901
10598212,6054
10599312,5899
10600412,4331
10601912,5832
10603012,5381
10604112,6757
10605212,5046
10606312,8723
10607812,3794
10608912,8605
10610012,6737
10611112,6462
10701012,5265
10702512,5498
10703712,7943
10704812,5369
10705912,5514
10707412,5959
10708512,6707
10709612,5111
10710712,7671
10712312,7393
10713412,5973
10714512,5932
10715612,7005
10788111,6994
10789711,5873
10790911,7058
10792411,8096
10793511,6960
10794611,6889
10795711,8215
10797211,7195
10798311,6187
10799411,5270
10800511,5618
10802011,4805
10803111,4460
10804211,4649
10805311,6110
10806411,6477
10807911,6691
10809011,7187
10810111,6355
10811211,6206
10812711,6399
10813811,6296
10814911,5697
10816011,5958
10817511,6709
10818611,6693
10819711,6492
10820811,6397
10822411,6580
10823511,7301
10824611,7229
10825711,5884
10835712,5979
10837212,7623
10838312,6819
10839412,8047
10840612,8010
10842112,6962
10843212,6307
10844312,5829
10845412,5992
10846912,5804
10848012,5667
10849112,5805
10850212,5215
10851312,5346
10852812,5698
10853912,5495
10855012,5838
10856112,5684
10857612,7362
10947210,7353
10948710,7028
10949810,6444
10950910,7345
10952412,6009
10953512,6383
10954612,6099
10955712,7125
10957212,5384
10958312,6252
10959412,5029
10960512,3995
10962012,4307
10963112,5766
10964212,5154
10965312,6319
10966412,6349
10968012,6500
10969112,6502
10970212,6905
10971312,7649
11044010,5749
11045610,4337
11047112,6222
11048212,5859
11049312,6510
11050412,8331
11051912,6898
11053012,7001
11054112,8141
11055212,4975
11056312,7284
11057812,4482
11058912,6321
11060012,6261
11061112,5759
11062612,6950
11063712,5116
11064812,6275
11065912,7674
11067412,4428
11068512,6519
11069612,4364
11070712,6468
11072212,6129
11073312,4136
11074412,9643
11075512,6318
11077112,8284
11078212,8844
11079312,6702
11080412,6843
11081912,2954
11083012,5838
11084112,4322
11085212,6647
11086312,5257
11087812,7355
11088912,6575
11090012,6311
11091112,7080
11092612,5101
11093712,6878
11094812,2826
11184410,6075
11185912,6182
11187412,6135
11188612,6724
11189712,7750
11190812,6011
11192412,7753
11193512,5699
11194612,6374
11195712,6648
11197212,4876
11198312,6783
11199412,5682
11200512,5118
11202012,5768
11203112,5120
11204212,5299
11205312,6060
11206412,6438
11207912,8285
11209012,6406
11210112,6920
11211212,6261
11212712,6910
11213812,7362
11214912,7220
11216012,6789
11217512,6350
11218612,5356
11219712,4291
11220812,3654
11293010,6438
11294510,6861
11295610,6936
11297112,7440
11298212,5764
11299312,4657
11300412,6904
11301912,7363
11303012,3793
11304112,4800
11305212,4734
11306312,7662
11307812,7294
11308912,6780
11310012,6882
11311112,7310
11312612,6287
11313712,7137
11314812,6186
11315912,5164
11317412,5657
11318512,4523
11319612,5147
11320712,5374
11322212,6770
11323312,6938
11324412,7654
11325512,6991
11339111,4803
11340611,8052
11342111,4880
11343411,9277
11344511,5191
11434210,8969
11458210,6448
11459710,5719
11460910,3428
11462512,3998
11463612,6014
11464712,6697
11465812,7885
11467312,6853
11468412,6818
11469512,3747
11470612,6979
11472112,6785
11473212,6228
11474312,6509
11475412,7295
11476912,6244
11478012,6273
11479112,6709
11480212,5443
11481312,4126
11482812,5999
11483912,7128
11485012,7464
11486112,6042
11487612,6077
11488712,4177
11489812,4635
11490912,5353
11492512,6839
11493612,5821
11494712,7469
11495812,8384
11567211,6427
11568811,7599
11570011,4551
11571111,6011
11572611,5233
11573711,7561
11574811,8645
11575911,6111
11577411,7381
11578511,5992
11579611,6980
11580711,7131
11582211,5163
11583311,5532
11584411,5715
11585511,5800
11587111,7109
11588211,4130
11589311,4752
11590411,3921
11591911,5896
11593011,6063
11594111,6828
11595211,5424
11596311,6359
11597811,7272
11598911,7941
11600011,6850
11601111,4018
11602611,5006
11603711,5141
11693310,7732
11694812,7609
11695912,5090
11697412,5816
11698512,3662
11699612,5461
11700712,3848
11702212,5213
11703312,6068
11704412,5898
11705512,7645
11707112,9023
11708212,6766
11709312,8401
11710412,5331
11711912,4290
11713012,4421
11714112,5736
11715212,4417
11716312,6775
11717812,5409
11718912,7258
11720012,8649
11721112,7704
11722612,6523
11723712,6001
11724812,3903
11725912,4409
11727412,4797
11728512,4712
11729612,6095
11730712,5710
11732212,6569
11733312,9496
11734412,8904
11735512,7481
11737012,7610
11738112,5291
11739212,5542
11740312,3772
11741412,2740
11742912,3303
11744012,6068
11745112,6016
11746212,6089
11818011,4570
11819511,6462
11820711,5935
11822211,5607
11823311,7848
11824411,6545
11825511,6498
11835412,7095
11836912,6001
11838012,7536
11839112,6052
11840212,5013
11841312,5756
11842812,5824
11843912,5475
11845012,6274
11846112,6425
11847612,7234
11848712,7002
11938410,7316
11940010,6718
11941210,8211
11942812,6373
11943912,7561
11945012,5201
11946112,5098
11947612,3353
11948712,4861
11949812,4890
11950912,5241
11952412,6456
11953512,8825
11954612,8583
11955712,8819
11957212,7866
11958312,7742
11959412,5867
11960512,6198
11962012,4568
11963112,4173
11964212,4368
11965312,4492
11966412,4499
11967912,5193
11969012,6707
11970112,6168
11971212,7387
11972712,7352
11973812,7588
11974912,7115
11976012,6878
11977512,4721
11978612,4139
11979712,4688
11980812,4464
11982412,5424
11983512,5304
11984612,6650
11985712,7438
11987212,7204
11988312,7144
11989412,6958
11990512,5835
11992012,6287
11993112,5489
11994212,5613
11995312,5462
11996412,5825
11997912,5087
11999012,6472
12000112,6021
12001212,6690
12073110,7063
12074612,7120
12075712,5751
12077212,6284
12078312,7123
12079412,6289
12080512,6996
12082012,6900
12083112,6496
12084212,5698
12085312,6120
12175012,6730
12176612,5975
12178112,6185
12179212,5790
12180312,7299
12181412,5070
12182912,7049
12184012,5961
12185112,6185
12186212,5040
12187712,5608
12188812,5604
12189912,6373
12191012,5344
12192512,6227
12193612,5810
12194712,6312
12195812,8313
12197312,5926
12198412,5905
12199512,6116
12200612,6550
12202112,6862
12203212,6487
12204312,7654
12205412,5402
12207012,4949
12208112,5020
12209212,4653
12210312,4689
12211412,6103
12212912,7430
12214012,7133
12215112,6837
12216212,5860
12217712,5973
12218812,4933
12219912,5453
12221012,4629
12222512,5565
12223612,6961
12224712,7704
12225812,8245
12227312,6651
12228412,5415
12229512,5489
12230612,2863
12232112,4448
12233212,5463
12234312,7834
12235412,6681
12236912,6452
12238012,6647
12239112,7522
12240212,6097
12241312,6189
12242812,6721
12243912,6448
12245012,6841
12246112,6210
12247712,5768
12248812,4601
12249912,4007
12251012,3387
12416410,3345
12428710,6006
12430210,5940
12431310,8044
12432912,8122
12434012,6279
12454312,8859
12455821,8483
12457312,6816
12458412,7978
12459612,6455
12460712,5830
12462312,5209
12463412,6349
12464512,5545
12465612,6252
12467112,4901
12468212,4982
12469312,5109
12470412,3973
12471912,4942
12473012,6123
12474112,5469
12475212,7069
12476312,7757
12477812,6611
12478912,7753
12480012,7158
12481112,8564
12482612,5944
12483712,5306
12484812,5176
12485912,6270
12487412,5538
12488512,6485
12489612,6285
12490712,5598
12492312,6563
12493412,5344
12494512,6840
12495612,8005
12497112,7026
12498212,7565
12499312,7809
12500412,9117
12501912,7413
12503012,7074
12504112,6556
12505212,7793
12506312,4664
12507812,4749
12508912,5023
12510012,5333
12511112,4418
12512612,5081
12513712,5549
12514812,6734
12515912,4991
12517412,6657
12518512,5393
12519612,7197
12520712,6935
12522212,8872
12523312,8676
12612810,6728
12614312,6504
12615412,7210
12688512,3931
12690012,4664
12691112,4713
12692712,6762
12693812,6762
12694912,7415
12696012,6881
12697512,6523
12698612,5950
12699712,6213
12700812,5930
12702312,6713
12703412,7109
12704512,6899
12705612,5871
12707112,5415
12708212,5727
12709312,4291
12710412,4680
12711912,6372
12713012,5463
12714112,6237
12715212,7983
12716312,6426
12717812,5986
12718912,6318
12720012,7814
12721112,6375
12722612,7457
12723712,7022
12724812,7865
12725912,6811
12727412,5768
12728512,5548
12729612,5582
12730712,4810
12732312,6315
12733412,6617
12734512,3718
12735612,6283
12737112,5937
12738212,3872
12739312,7068
12740412,7980
12741912,9210
12743012,9071
12744112,6972
12745212,5582
12746312,4093
12747812,3481
12748912,4517
12750012,6206
12751112,4533
12752612,6866
12753712,6708
12754812,6238
12755912,5866
12757412,6326
12758512,4398
12759612,5712
12760712,7313
12850612,6596
12867711,3806
12869211,5152
12870311,5509
12871411,6638
12873011,8952
12874111,7393
12875211,8321
12876311,4144
12949310,6098
12950810,8502
12952312,7292
