window_id,start_timestamp_ms,end_timestamp_ms,ax_mean,ax_std,ax_rms,ax_peak,ax_ptp,ay_mean,ay_std,ay_rms,ay_peak,ay_ptp,az_mean,az_std,az_rms,az_peak,az_ptp,acc_mag_mean,acc_mag_std,acc_mag_rms,acc_mag_peak,acc_mag_ptp,gx_mean,gx_std,gx_rms,gx_peak,gy_mean,gy_std,gy_rms,gy_peak,gz_mean,gz_std,gz_rms,gz_peak,gyro_mag_mean,gyro_mag_std,gyro_mag_rms,gyro_mag_peak,sound_peak_mean,sound_peak_std,sound_peak_rms,sound_peak_peak,sound_volts_mean,sound_volts_std,sound_volts_rms,sound_volts_peak,ir_object_mean,ir_object_std,ir_object_min,ir_object_max,ir_object_range,temperature_slope,ir_ambient_mean,ir_ambient_std
10,44477,52482,660.575,25.8835734588561,661.0819086921075,732.0,142.0,52.825,22.85846396851722,57.55857885667435,114.0,122.0,-13624.88,41.17943175907118,13624.942229602297,13712.0,190.0,13641.029874971604,41.19454007778689,13641.092076516454,13727.373528829177,189.01528271971802,139.3075,2.2378435490444817,139.32547326314742,144.0,336.4625,2.400748581172131,336.47106487779894,342.0,93.1925,2.277156944525344,93.22031699152284,99.0,375.91112213411463,2.284897343596004,375.91806620592206,381.4459332592235,1597.015,1011.0925821975948,1890.1759494819523,4428.0,0.3216775,0.20368199108843668,0.3807397634868205,0.892,33.523450000000004,0.03171904002330404,33.47,33.57,0.10000000000000142,0.009993753903809905,32.9032,0.019538679586910804
11,48489,56454,656.67,25.415568063688838,657.1616543895422,732.0,142.0,55.075,21.679814920796716,59.188427923032386,108.0,106.0,-13626.865,40.970986990796305,13626.926592229078,13720.0,200.0,13642.829763073267,41.09885402637874,13642.891667824677,13736.253492128048,200.68553211986728,139.4025,2.02496759233327,139.41720661381794,145.0,336.565,2.781326122553772,336.57649204898433,345.0,93.0825,2.549645808735009,93.11741244257166,100.0,376.01112907169755,2.7158450300377632,376.02093691708177,383.10833976826973,1756.43,1125.7134182819357,2086.211169800411,5892.0,0.35378,0.22674521295939196,0.42020671103636603,1.187,33.54775,0.03546741462243923,33.47,33.61,0.14000000000000057,0.005021971123665932,32.88689999999999,0.019297409152524824
12,52506,60479,654.075,24.39599096163138,654.5298083357243,724.0,136.0,51.645,21.249564113176532,55.84576975922169,108.0,126.0,-13624.235,40.29459982429407,13624.294586876784,13724.0,204.0,13640.06221898085,40.418712637462775,13640.122103925609,13737.648270355447,202.08031034726628,139.22,1.9978988963408535,139.2343348459711,145.0,336.48,2.9154073471815223,336.4926299341488,345.0,92.67,2.439487651126769,92.70210353600397,100.0,375.7649243338542,2.8092063599570776,375.77542495485255,383.10833976826973,1755.6925,1149.5306120081143,2098.5415846487294,5892.0,0.3536475,0.23154030587297322,0.4227025756959614,1.187,33.5866,0.04663089104874664,33.51,33.65,0.14000000000000057,0.005016932145992619,32.88704999999999,0.018283804308730587
13,56478,64454,654.635,27.737461581766993,655.2223668343443,768.0,186.0,50.23,22.37067500099181,54.98636194548608,110.0,128.0,-13619.465,45.058448430899176,13619.539535167847,13792.0,322.0,13635.327274132576,45.24519086359943,13635.402340965227,13811.538509521668,321.3628249725589,138.9125,10.840195743158883,139.33482156302495,229.0,336.5075,22.721904492141498,337.27375009033835,520.0,93.0875,3.3135847280551016,93.14645725952222,108.0,375.8373085830995,24.297221590380676,376.6218760242161,577.2737652102337,1613.96,1085.4884883774678,1945.0326835300223,6821.0,0.32510999999999995,0.21866311508802758,0.39180361151985316,1.374,33.5965,0.05785974420959768,33.51,33.69,0.17999999999999972,0.005015045135406112,32.88844999999999,0.02070259645551578
14,60503,68480,657.705,30.148681148600843,658.395633339104,768.0,196.0,51.78,27.597311463256702,58.67520771160508,118.0,168.0,-13619.48,54.35816038094004,13619.588476896062,13802.0,332.0,13635.509451266536,54.771109363965,13635.619453108831,13819.01501555013,328.8393310010215,138.685,28.80522131489359,141.6448728334351,254.0,334.82,59.60006375835516,340.0832251082079,566.0,93.5525,3.851914296813988,93.63176544314435,108.0,374.8427701770958,63.084666488465615,380.1141637718858,627.6121413739539,1469.3725,1061.3323460366926,1812.5898301877344,6821.0,0.2959775,0.21380037884379438,0.3651209149035426,1.374,33.5746,0.05125270724556949,33.51,33.69,0.17999999999999972,-0.012536041118215045,32.8853,0.023192886840579432
15,64478,72457,656.05,48.49017941810486,657.8395701080925,752.0,492.0,59.27,90.9911374805261,108.59244909292727,1042.0,1092.0,-13620.685,87.95681198747485,13620.968991595275,14036.0,802.0,13636.999547940735,87.0908690059422,13637.277642183575,14050.167970526189,772.6636869644626,139.8125,32.26696985696054,143.4876039942127,254.0,334.44,66.21643602611061,340.9321486747766,566.0,77.815,165.69985146342165,183.061779189431,1770.0,387.2308584270347,142.7841019927001,412.7166552248649,1799.3468259343445,1369.99,1062.5517210470275,1733.7499127613532,5618.0,0.2759625,0.21403283882093888,0.34923538981609525,1.132,33.617999999999995,0.09492101980067524,33.51,33.83,0.3200000000000003,0.027572377490914395,32.88669999999999,0.023390382639023682
16,68504,76476,653.185,47.724896804498165,654.9261866806061,752.0,492.0,58.48,90.2756312633703,107.56207510084585,1042.0,1074.0,-13618.865,85.29514508458263,13619.132099733815,14036.0,802.0,13635.033913361602,84.30445705298946,13635.294535139312,14050.167970526189,772.6636869644626,139.915,19.358403214108336,141.2478495411523,227.0,336.095,39.88403157906683,338.4532242422873,485.0,77.5025,165.66161291545487,182.89452561517527,1770.0,388.22046704153064,131.28905693185487,409.8194083983822,1799.3468259343445,1422.61,1036.0127353946957,1759.869767908978,5618.0,0.28657499999999997,0.20867729721989406,0.3545016854684897,1.132,33.70955,0.08490463768252125,33.51,33.83,0.3200000000000003,0.03512293025589577,32.87499999999999,0.027331300737432153
17,72481,80453,651.665,38.190283777421705,652.7830956757382,844.0,434.0,50.19,25.66444817252068,56.37109188227597,124.0,182.0,-13615.82,68.25985350116127,13615.991101642216,13914.0,620.0,13631.578899210126,67.63035272150175,13631.746665413057,13920.044540158628,598.7920464927265,139.1125,10.510939242046831,139.50902300568234,170.0,336.4275,23.034425188183015,337.21513533647925,399.0,92.8825,2.632241202853568,92.9197906799192,101.0,375.80362803417404,24.135775445429406,376.57788371066084,443.77584431782674,1484.7225,1006.4488588565988,1793.694569178376,4968.0,0.2990925,0.20272883106196318,0.3613243729670059,1.001,33.746,0.03744329045369902,33.69,33.85,0.1600000000000037,0.010035122930255682,32.86125,0.02538577357497762
18,76500,84474,649.22,41.95034684004412,650.5739312330306,844.0,434.0,52.475,26.84891757594708,58.944804690489896,128.0,186.0,-13616.36,81.1304529754395,13616.601697927425,13914.0,744.0,13632.02393584411,80.53659151747908,13632.261834706667,13920.044540158628,736.2893846651823,139.8225,14.868624474039285,140.61083706457336,184.0,336.4,28.37234569083071,337.59435718032967,416.0,93.105,2.8555165907415074,93.14877884331067,101.0,376.1958843021282,29.911688921554013,377.383164038885,462.51162147561223,1486.9875,1048.5700369282683,1819.5139316586724,6713.0,0.29952249999999997,0.21120551482797506,0.3664989733955608,1.352,33.765100000000004,0.04420395909870576,33.71,33.85,0.14000000000000057,0.005016302984700169,32.85885,0.031601859122525874
19,80477,88453,650.765,36.54209593058395,651.7901579496272,934.0,382.0,53.665,26.095550866000128,59.67336089076934,128.0,150.0,-13615.415,72.30261250466681,13615.606974718386,13834.0,664.0,13631.138397394512,72.18449332726011,13631.329524664863,13849.927364430472,666.1722089370269,140.36,20.00413457263273,141.77833050223154,189.0,336.72,39.770863706990326,339.0605845568016,442.0,93.13,3.3216110548948983,93.18921611431227,103.0,376.78201312393486,42.22226410645225,379.140350002476,489.0654352947057,1497.47,1023.0785595935437,1813.589297498196,6713.0,0.30162750000000005,0.20606965750384018,0.36529967492457477,1.352,33.81675,0.04592861308596064,33.71,33.87,0.1599999999999966,-0.0025075225677035013,32.85065,0.03000962345648384
20,84498,92466,654.235,35.04475388699427,655.1729313700315,934.0,382.0,54.56,31.44624619887086,62.97348648439278,278.0,300.0,-13617.75,65.1966065067807,13617.90606738055,13800.0,520.0,13633.646967642951,65.21695853158451,13633.802950387686,13815.97973362729,503.04031364944603,139.9625,34.23231066916167,144.0880026233968,308.0,336.4525,72.92124343255537,344.2641318813216,690.0,93.665,8.381692848106521,94.03927371050885,156.0,377.9072167146754,72.860589861511,384.86689907031496,759.7400871350675,1495.8525,972.918925575893,1784.4175345193175,6412.0,0.30131250000000004,0.1959860832910082,0.3594436916959317,1.292,33.86735,0.03936975361873641,33.83,33.99,0.1600000000000037,0.010040160642570068,32.8483,0.023045823916710395
21,88477,96454,658.23,32.32626022292093,659.0233076303143,774.0,198.0,51.95,32.81002133495192,61.443469954096834,278.0,298.0,-13625.64,77.14019963676527,13625.85835901724,13902.0,600.0,13641.70395728252,77.56405006475116,13641.924462479625,13917.677679842998,599.7770945405227,139.7275,40.917334269842165,145.59533818086348,308.0,337.4825,87.65577387571227,348.68032995854526,690.0,93.5325,8.745509919381488,93.94047317317494,156.0,379.275954393811,88.03713942799267,389.3594579562695,759.7400871350675,1479.3575,952.4562980492858,1759.452077352492,4676.0,0.29799,0.19184622722378464,0.35440515656519445,0.942,33.87675,0.04627566855270675,33.79,33.99,0.20000000000000284,0.015043249341858411,32.84905,0.02494188244700116
22,92490,100476,663.755,47.98426799483347,665.4871824460633,1146.0,726.0,48.62,34.18765274188914,59.43652075954648,276.0,388.0,-13622.77,102.04247693975289,13623.152173414199,13930.0,1006.0,13639.140165620041,102.64780840400428,13639.526422497227,13950.391822454307,1019.3796424275624,138.9925,48.540781243713006,147.22473467457837,403.0,337.2175,103.11013623184678,352.62918554765145,868.0,93.505,13.951343125305177,94.54007086944668,288.0,381.5497830018237,96.85067419105201,393.64995871967267,959.6963061302257,1469.1875,965.7368727265983,1758.1693938582823,4678.0,0.295945,0.1945110201890885,0.35414401025571507,0.942,33.89175,0.05647953169069253,33.77,33.99,0.21999999999999886,0.0,32.8484,0.02292247805103147
23,96478,104462,711.11,131.89134884441816,723.2376926018168,1146.0,1028.0,16.965,102.38505152120597,103.78106763759949,572.0,1056.0,-13614.595,263.49173796345116,13617.144521154205,14272.0,2680.0,13634.13387306216,266.1986315123542,13636.732313131324,14279.290178436742,2681.6545573284475,142.5325,235.56761013295102,275.3318225341924,1037.0,344.1425,482.65723572090985,592.7833225555523,2133.0,94.435,68.48817981958639,116.65590426549356,415.0,532.9578263503904,395.93463517589254,663.933942497294,2386.1479417672326,1392.2225,991.8524804595439,1709.4018932070949,5298.0,0.28044250000000004,0.19978786673306764,0.34433005605087685,1.067,33.8704,0.07062464159200987,33.77,33.99,0.21999999999999886,-0.0025050100200404717,32.84555,0.01764079079860127
24,100500,108471,756.515,117.4394515271593,765.5762339571415,1146.0,1028.0,-6.385,95.66316833034541,95.87601368434129,572.0,1056.0,-13612.815,253.30836104439982,13615.171587240464,14272.0,2680.0,13634.61297419942,255.97963550417487,13637.015675359473,14279.290178436742,2681.6545573284475,142.79,232.18316239555355,272.5766039116344,1037.0,344.965,475.2464610862452,587.24786078793,2133.0,93.5775,67.18663552932234,115.19892577624151,415.0,529.3344237958513,390.1716484891158,657.5932234291956,2386.1479417672326,1428.8825,1022.7318239371209,1757.1811467518082,5298.0,0.28781,0.2060137954118607,0.3539438938588996,1.067,33.87715,0.07299231123892364,33.77,34.01,0.23999999999999488,0.010036381884331376,32.83565,0.015135306405884362
25,104486,112481,755.91,26.48946771832156,756.3739947935809,848.0,152.0,5.75,26.371528207519564,26.991109647437618,298.0,360.0,-13622.52,49.414872255222924,13622.609624444209,13734.0,366.0,13643.529684629431,49.20228282774584,13643.618402755188,13754.474908188971,356.7949597799925,139.05,5.794609564069006,139.170686568688,169.0,336.9975,11.043663058514598,337.1784060404818,415.0,92.6375,2.533000937623198,92.67212364028354,99.0,376.21366947800095,10.447722139175752,376.3587118694079,436.0389890823985,1609.14,1073.033005270574,1934.0970425498303,4613.0,0.32410249999999996,0.21615066965834273,0.38956840541809856,0.929,33.9253,0.055927721212293974,33.85,34.01,0.1599999999999966,0.007504690431519984,32.82455,0.014328206447423044
26,108495,116454,753.12,25.01970423486257,753.5354802529208,838.0,134.0,9.615,22.027296134569035,24.034350417683438,66.0,104.0,-13625.02,44.53537470371166,13625.092785005172,13730.0,250.0,13645.862990334927,44.38489616459837,13645.935173889697,13751.806135922656,249.0002053021617,139.305,2.3962418492297477,139.32560784005216,146.0,337.0275,2.889073164528721,337.03988265485737,343.0,92.8375,2.2827820198170476,92.86556143156622,99.0,376.32704137299663,3.07862492792884,376.3396338415607,383.07571053252644,1626.5175,1076.956514764524,1950.7420415062572,5556.0,0.32762499999999994,0.21693313341903306,0.39293526820584584,1.119,33.94935,0.054741003827114,33.87,34.01,0.14000000000000057,0.0025128785023239126,32.819399999999995,0.009981983770772238
27,112505,120455,752.915,23.662476096131613,753.2867382345186,838.0,144.0,8.785,23.038528056279983,24.65664210714833,104.0,154.0,-13625.295,41.02697862382752,13625.356767806119,13728.0,194.0,13646.123770138076,41.25481877991938,13646.1861305641,13750.380503826067,197.94987312369085,139.0,2.492990172463582,139.0223543175701,145.0,337.145,2.6578139513517494,337.1554760047655,343.0,93.4,2.4166091947189146,93.43125815271888,99.0,376.46136724706156,2.696102830571977,376.47102146114776,382.2224483203466,1667.385,1121.3834410115926,2009.3963173052746,5556.0,0.335875,0.22585502955435818,0.4047499351451461,1.119,33.99005,0.03606934293829003,33.93,34.03,0.10000000000000142,0.005031446540880396,32.8201,0.009999499987497386
28,116480,124472,754.6,25.289523522597257,755.023655258562,820.0,126.0,7.805,24.652626127859076,25.85865425732747,104.0,154.0,-13626.63,38.98798661126271,13626.685775345375,13718.0,198.0,13647.555403404618,39.0655986957795,13647.611315171605,13739.371019082351,198.55317081336216,139.1875,2.3973618312636913,139.20814451748146,145.0,337.1225,2.726260029784393,337.13352325154494,344.0,93.465,2.2525041620383304,93.49213870695226,99.0,376.52587855780433,2.6387073110893025,376.5351245235961,382.1465687403198,1719.0625,1163.8512549263974,2075.987866655294,5384.0,0.3462625,0.23439675465703447,0.41813820382739486,1.084,34.01744999999999,0.03321893285462312,33.95,34.07,0.11999999999999744,0.0,32.82494999999999,0.01120256667018645
29,120480,128453,751.765,25.701260183111643,752.2042076457695,820.0,150.0,8.635,23.02708785322191,24.59288514997783,74.0,124.0,-13616.74,38.68504103655572,13616.794951823282,13712.0,204.0,13637.522567527965,38.71640692904626,13637.577524619246,13732.392071303528,203.4747458114398,139.0925,2.103317320329959,139.10840197486274,145.0,337.2125,2.580182890804448,337.22237099575705,344.0,92.9375,2.14559869267298,92.96226384937063,98.0,376.43851930369584,2.469551465556664,376.4466197218405,382.2996207165265,1871.2475,1220.0292399134332,2233.8394195868245,5779.0,0.376915,0.24572482124319472,0.4499395570518333,1.164,34.042699999999996,0.02758097170151945,33.99,34.09,0.10000000000000142,0.005016932145992619,32.83119999999999,0.008634813257969377
30,124496,132459,752.93,24.77246657077167,753.3374144432228,810.0,140.0,8.62,21.23477336822788,22.917678765529462,74.0,118.0,-13618.39,40.12216220494603,13618.449103330378,13708.0,200.0,13639.229675341521,40.15374556879643,13639.288781311143,13730.188054065393,201.27072857330495,138.97,2.163122742703243,138.9868339088275,146.0,337.31,2.359851690255131,337.3182547684012,345.0,92.605,2.116358901509855,92.62918006762233,100.0,376.3981873595411,2.348308423479476,376.4055127120218,382.55718526777144,1925.37,1222.12303721843,2280.489937491503,5779.0,0.38783,0.24615526827594,0.45935228855422067,1.164,34.0578,0.024190080611689254,34.01,34.09,0.0800000000000054,0.0025116162250412065,32.831999999999994,0.01009950493836238
31,128478,136454,755.725,23.537509957512498,756.0914561083202,810.0,116.0,5.84,22.575526571931828,23.318662054243163,74.0,130.0,-13622.215,39.91821357475807,13622.273487564402,13738.0,226.0,13643.202202236624,39.83326355790502,13643.260351543542,13759.908284578063,224.59594979982285,139.27,2.1833689564523904,139.2871135460851,146.0,337.0925,2.434942247775089,337.10129412388795,345.0,92.9275,2.138280559234452,92.95209787842339,100.0,376.39335090974305,2.5140387695974526,376.4017468078489,385.2336953071473,1815.565,1202.4636172354653,2177.658150399185,5224.0,0.365715,0.24219129582831833,0.43863890046369575,1.052,34.05295,0.024213580899982923,34.03,34.09,0.060000000000002274,0.0025075225677035013,32.8396,0.022132329294495406
32,132484,140458,756.565,22.820402603810475,756.9090896534404,818.0,154.0,3.695,24.093089776946417,24.37478205030765,74.0,130.0,-13622.71,42.52664929194398,13622.77637855074,13738.0,220.0,13643.74373096148,42.411836193689005,13643.809649800894,13759.908284578063,219.07537075773143,139.0725,2.1289067029816033,139.08879358165416,144.0,337.355,2.5107717936921308,337.3643431069739,345.0,93.075,2.1701094442446904,93.10029538084184,99.0,376.59200321346214,2.553549621947758,376.6006605145562,385.2336953071473,1744.025,1175.733640913196,2103.3242248878323,5451.0,0.35131749999999995,0.23682509726325462,0.4236863374006766,1.098,34.05435000000001,0.02888039992797994,34.01,34.09,0.0800000000000054,0.005016302984700169,32.8518,0.02754559855947942
33,136478,144487,754.535,25.92496432012974,754.9802447746564,822.0,158.0,4.765,22.856613375563754,23.348019187931126,74.0,116.0,-13621.75,42.148042659179325,13621.81520649873,13712.0,194.0,13642.676667683982,41.990011087809975,13642.741286852874,13736.491691840387,195.65877802005525,138.7975,2.069177070721595,138.812922669325,144.0,337.59,2.4772767306056065,337.5990891575391,344.0,92.9,2.1142374511865976,92.92405501268226,98.0,376.6581549115716,2.384709334588004,376.66570390732414,383.10833976826973,1716.9925,1110.8583674095225,2045.0108942252607,5451.0,0.34586500000000003,0.22380539934282193,0.4119605017474369,1.098,34.070600000000006,0.029793287834679615,34.01,34.13,0.12000000000000455,-0.00249719066050732,32.853649999999995,0.023058133055389226
34,140483,148454,755.095,26.10499904232904,755.5461137481948,822.0,140.0,7.435,22.663423726348142,23.85183431101264,72.0,118.0,-13619.865,39.456707604664636,13619.922152861227,13738.0,208.0,13640.82628229863,39.454101826742004,13640.883339798782,13759.241984935072,208.533516371519,138.6275,2.125733696867978,138.64379719266202,144.0,337.425,2.5277213058404993,337.4344677118803,344.0,93.0375,2.162427744457604,93.0626267628418,98.0,376.48218297817203,2.4373961496134178,376.490072910296,383.10833976826973,1890.2025,1257.2599438834238,2270.147144460024,5791.0,0.3807425,0.2532870628234889,0.45729551441053956,1.166,34.08085,0.02995459063315709,34.03,34.15,0.11999999999999744,0.010036381884330484,32.850500000000004,0.017197383521920444
35,144511,152466,756.71,24.108834480331065,757.0939571810094,810.0,118.0,8.85,23.76546864675721,25.35981072484572,72.0,126.0,-13624.96,37.48277471052536,13625.011558160235,13738.0,208.0,13646.001564300064,37.62508631370923,13646.053434601523,13759.241984935072,208.533516371519,138.895,2.230241018365504,138.91290436816877,145.0,337.1775,2.404369719905822,337.186072517831,344.0,93.135,2.177561709802962,93.16045298301206,98.0,376.3836376535172,2.3387617890360235,376.3909038486451,382.26953841497755,1930.7425,1325.461476691703,2341.92543166942,5791.0,0.38891499999999996,0.26696902961766933,0.47172803605467417,1.166,34.0961,0.029946452210570882,34.03,34.15,0.11999999999999744,0.002514142049026163,32.857350000000004,0.0198236601060452
36,148478,156483,753.235,23.9517175793303,753.6157177235624,818.0,126.0,6.845,22.021715986725464,23.061006049173134,72.0,126.0,-13624.955,34.77323647577257,13624.999373577968,13712.0,180.0,13645.799891248802,34.95308275573936,13645.844656524563,13735.092136567559,181.42385082292094,139.31,2.2997608571327586,139.3289811919975,145.0,337.2675,2.4507027053479984,337.27640371066576,344.0,93.05,2.1581241854907236,93.07502350254873,98.0,376.597321119352,2.3141360650807594,376.604431067931,382.26953841497755,1881.3175,1267.2949130702568,2268.3456377942052,5756.0,0.37896749999999996,0.2552391749785875,0.4569063388704516,1.159,34.09635,0.03118777805487285,34.03,34.15,0.11999999999999744,-0.007495315427856985,32.8659,0.023731624470314166
37,152490,160454,751.025,25.421632028648357,751.4551284008913,834.0,160.0,7.3,19.759301607091277,21.064662351910606,84.0,136.0,-13626.48,39.29006999230213,13626.536643622987,13722.0,218.0,13647.200562364953,39.322265775434914,13647.257212714941,13744.534768408861,220.5920001182476,138.74,2.429485542249635,138.76126981258133,146.0,337.6275,2.5891588885195898,337.6374275757947,344.0,93.13,2.2063771209836274,93.15613237999955,99.0,376.72951985605135,2.5799939978708166,376.7383541663896,382.6656504051546,1743.7375,1193.7766326217607,2113.2257611291793,5756.0,0.3512425,0.2404624579716135,0.42566828340857155,1.159,34.09055,0.04013349598527472,34.01,34.17,0.1600000000000037,0.005022601707684473,32.85655,0.02771457197937618
38,156507,164469,750.905,25.642366797938134,751.3426981078608,834.0,160.0,6.065,21.756970722046763,22.58650039293383,84.0,146.0,-13629.4,42.744824248088804,13629.467028464465,13754.0,250.0,13650.112495115494,42.73582445468172,13650.179393692963,13776.49432911,252.5515608193873,138.62,2.324994623649698,138.63949653688158,146.0,337.495,2.628683130390576,337.50523699640576,344.0,93.4575,2.1594429258491648,93.48244487603007,99.0,376.6462012138521,2.7021493619730856,376.65589401999273,382.6656504051546,1532.1425,1048.6082501076128,1856.620559645939,5430.0,0.308615,0.2112356546016794,0.3739835825273618,1.094,34.106750000000005,0.03639282209447383,34.01,34.17,0.1600000000000037,0.005023863350916748,32.853699999999996,0.028076858798661807
39,160478,168454,755.9,24.126126916685156,756.2849198549446,826.0,152.0,5.88,24.77631126701471,25.46448507235126,70.0,138.0,-13622.365,42.311898740188916,13622.430711514007,13754.0,232.0,13643.366431771621,42.263677161858666,13643.431892672752,13776.49432911,233.92647807081994,138.74,2.4642240157907724,138.76188237408715,145.0,337.415,2.7069863316980376,337.4258585230243,343.0,93.5175,2.0086547114922464,93.53906937745319,99.0,376.63464016279596,2.641084898521062,376.64390012318,382.5362727899147,1553.39,1047.4868771970368,1873.5659182425368,4724.0,0.312895,0.21101747315092179,0.37740118574270537,0.952,34.118249999999996,0.023215027460675944,34.09,34.15,0.05999999999999517,0.0025075225677026105,32.856049999999996,0.028572670508721972
40,164494,172459,757.38,26.639361854218656,757.8483489458824,848.0,168.0,5.22,25.318601857132634,25.851112161762014,70.0,138.0,-13620.12,41.39958453897816,13620.182918742317,13730.0,224.0,13641.21257172202,41.28817134616708,13641.27505550709,13750.771614713118,224.25218065322406,138.58,2.6006922155456995,138.60440108452545,145.0,337.515,2.5079423837082064,337.5243176424478,343.0,93.3925,2.002109824659976,93.41395773651816,98.0,376.6344115700177,2.5558797519763723,376.6430837012675,383.4436073270749,1572.9575,1037.3552697575456,1884.2243105585917,4724.0,0.3168325,0.20897240115323842,0.3795422209715278,0.952,34.126250000000006,0.026663411259625368,34.09,34.17,0.0799999999999983,0.0,32.864399999999996,0.026807461647832303
41,168512,176473,753.33,26.805057358640365,753.8067391579887,848.0,168.0,2.675,23.648982536253012,23.799789915039167,70.0,136.0,-13623.435,41.16686501301744,13623.49719822337,13730.0,224.0,13644.294979692693,41.00545247677066,13644.356596776559,13750.771614713118,224.25218065322406,138.4275,2.4165561756350713,138.44859154213162,145.0,337.685,2.431208547204456,337.6937517929522,343.0,92.965,2.173424716892674,92.99040273060442,99.0,376.6237167660213,2.621730220248619,376.6328417703374,383.94009949469984,1594.9725,1112.554687080033,1944.6632632669339,6908.0,0.3212725,0.22410632129359936,0.3917137507160044,1.391,34.139900000000004,0.023237684910505825,34.09,34.17,0.0799999999999983,0.0,32.88264999999999,0.020999464278879797
42,172483,180453,752.63,25.68818989341211,753.0682571985092,818.0,114.0,7.22,21.977069868387822,23.132660893204655,70.0,132.0,-13623.135,38.0234371802445,13623.18806337195,13718.0,194.0,13643.953365817702,37.90094183219929,13644.0060074012,13738.392482383082,193.59082270566978,138.055,2.2129109787788575,138.07273445543115,144.0,337.42,2.7988569095257443,337.43160788521277,346.0,92.7625,2.3272502551294307,92.79168874419734,99.0,376.2006327331313,2.747986752458776,376.21066904063207,383.9479131340604,1715.915,1190.2784160754156,2088.3311507038343,6908.0,0.34563499999999997,0.23974757928913487,0.42064528405772006,1.391,34.1493,0.014335619972641185,34.13,34.17,0.03999999999999915,0.002509410288581684,32.88844999999999,0.01919889319726387
43,176497,184465,754.805,24.885778569295354,755.2151282912704,820.0,116.0,7.39,22.160503153132602,23.360222601679123,64.0,116.0,-13619.785,38.38259729356521,13619.839083851173,13722.0,214.0,13640.727051976892,38.44155909710161,13640.78121883054,13742.937531692414,214.454394252356,137.7225,2.4393633903131366,137.74410150710628,143.0,337.2775,2.624022437022976,337.2877073063885,346.0,93.1325,2.501987959603323,93.166101667935,100.0,376.0448918637069,2.5684242665498878,376.0536630588778,383.9479131340604,1752.885,1160.7284293817397,2102.3549438665204,5220.0,0.3530849999999999,0.23379461665102558,0.4234724784445855,1.051,34.16495,0.026028782145925182,34.13,34.21,0.0799999999999983,0.007530120481927996,32.892849999999996,0.018516951692974147
44,180478,188454,754.29,23.884218639093056,754.6680462295989,820.0,134.0,6.99,23.31737335121604,24.342555330120952,64.0,116.0,-13621.17,39.99588853869858,13621.228719906292,13746.0,248.0,13642.081238707851,40.09658957189901,13642.140164211773,13764.429664900757,242.74086505034757,137.5575,2.413854542013665,137.57867749037277,143.0,337.6325,2.408826218306335,337.6410927301356,344.0,93.295,2.509576657526125,93.32874691112058,101.0,376.34230010151134,2.475510917765584,376.3504417427991,383.19446760098197,1801.4125,1172.208843314087,2149.2232474780276,5437.0,0.362855,0.23611967087686703,0.432915984920862,1.095,34.185249999999996,0.03424087469677093,34.13,34.23,0.09999999999999432,0.0,32.89124999999999,0.02189606128964569
45,184489,192456,752.865,24.77704128825716,753.2726000592348,820.0,134.0,7.245,25.760046098561237,26.75948429996363,72.0,124.0,-13624.655,39.13567394334739,13624.711206847653,13746.0,248.0,13645.488805570698,39.06925958828985,13645.54473628664,13764.429664900757,242.74086505034757,137.6375,2.2217321508228665,137.65543033240644,143.0,337.87,2.4643660442393696,337.87898721287775,343.0,93.27,2.3403204908729913,93.29935691096698,101.0,376.57645488627867,2.484174970196568,376.58464851876266,383.19446760098197,1781.3475,1223.4449177399651,2161.0220689525595,6685.0,0.35881749999999996,0.24644765000654806,0.4353004048929888,1.347,34.1877,0.03229102042364021,34.13,34.23,0.09999999999999432,0.0,32.89149999999999,0.018432308591165174
46,188478,196468,757.075,25.455340795204453,757.5028250772402,812.0,124.0,5.94,25.784421653393743,26.459780800301427,72.0,126.0,-13626.1,38.80631391925804,13626.155258912911,13714.0,194.0,13647.165096120707,38.763761745881745,13647.220148806862,13735.418013296865,193.71457539807125,137.505,2.2494388189057286,137.52339800921152,143.0,337.7575,2.6492817422841233,337.7678899777183,346.0,93.08,2.196269564511606,93.10590743878714,98.0,376.38041230807664,2.5154981220878043,376.38881824517586,382.6290631930617,1828.605,1267.400417774509,2224.882033951463,6685.0,0.36832499999999996,0.2552934084049175,0.4481495620883725,1.347,34.17544999999999,0.02876277976830529,34.13,34.21,0.0799999999999983,0.0,32.901849999999996,0.01563897375149557
47,192481,200454,756.73,28.059349600445127,757.2500379663246,826.0,140.0,5.105,23.36983044439989,23.920911353876132,66.0,120.0,-13623.675,40.13632239007455,13623.734122112044,13722.0,234.0,13644.724801507347,40.20386959316913,13644.78403126997,13745.07999249186,236.96628257662087,137.4625,2.1882855732285034,137.47991671513336,143.0,337.45,2.5401771591761073,337.45956054022236,346.0,92.9775,2.1170719756304934,93.00159944861164,98.0,376.0625015783022,2.4443622214006133,376.0704455284941,382.6290631930617,1743.905,1150.0710373603015,2088.987324040048,5165.0,0.3512625,0.23165346661284825,0.4207715205429189,1.04,34.18185,0.0324126132855711,34.13,34.23,0.09999999999999432,0.0,32.90469999999999,0.01333829074506828
