timestamp_us,audio_adc
19314512,5928
19316012,3352
19317112,3393
19318212,2259
19319312,1825
19320412,1333
19321912,6018
19323012,6243
19324112,9194
19325212,7916
19326712,8646
19327812,4021
19328912,6874
19330012,9046
19331512,6625
19332612,9022
19423612,6476
19425212,9480
19449711,12186
19529222,5540
19530821,6091
19532312,11764
19533412,7643
19534512,514
19536012,6238
19537112,6871
19538212,4123
19539312,4527
19540412,10561
19541912,3840
19543012,3671
19544112,7251
19545212,9083
19546712,6041
19547812,808
19548912,1075
19550012,4280
19551512,12202
19552612,12176
19553712,3534
19554812,5141
19556312,5210
19557412,9958
19558512,12178
19559612,11012
19561212,4557
19562312,5969
19563412,10516
19564512,4255
19566012,8352
19567112,7050
19568212,5395
19569312,12204
19570412,6814
19571912,9438
19573012,4828
19574112,1460
19575212,7669
19576712,3540
19577812,10276
19578912,5754
19580012,8484
19581512,10167
19582612,8218
19583712,6233
19584812,3716
19586312,9368
19587412,3988
19588512,0
19589612,2473
19591112,8870
19592212,7769
19593312,7346
19594412,2834
19595912,3363
19597012,33
19598112,5017
19599212,5770
19600312,7380
19601912,8128
19691910,4316
19693510,3226
19694610,3286
19696110,2959
19697210,6357
19698310,4033
19699410,7124
19701011,9011
19702111,6303
19703211,7135
19704311,8412
19705411,6332
19783310,5874
19784810,4958
19786314,1640
19787410,3987
19788510,7318
19789610,3663
19791112,5033
19792212,9516
19793312,10379
19794412,5758
19795912,4156
19797012,5208
19798112,7083
19799212,4132
19800312,3067
19801812,9846
19802912,11088
19804012,6737
19805112,5932
19806712,4756
19807812,12203
19808912,6057
19810012,9971
19811512,6119
19812612,7679
19813712,2150
19814812,6750
19816312,6839
19817412,3705
19818512,697
19819612,11640
19821112,8622
19822212,8153
19823312,5806
19824412,5733
19825912,8300
19827012,8522
19828112,7878
19829212,9404
19830312,10125
19831812,5896
19832912,8175
19834012,4918
19835112,5433
19836612,4863
19837712,5345
19838812,8229
19839912,9617
19841412,6956
19842512,7600
19843612,6067
19844712,6277
19958810,6582
19973112,9116
19974612,3062
19976112,4
19977312,8101
19978412,1044
19979512,5755
19981012,8465
19982112,12214
19983212,2883
19984312,5724
19985412,4966
19986912,6790
19988012,7640
19989112,4972
19990212,50
20065710,5670
20067210,5323
20068310,6750
20069410,6794
20070912,6705
20072012,9048
20073112,6972
20074212,785
20075312,10857
20076812,12204
20077912,7623
20079012,6816
20080112,9076
20081612,6854
20082712,9275
20083812,8492
20084912,6347
20086412,578
20087512,7903
20088612,21
20089712,10607
20091212,12199
20092312,6088
20093412,12
20094512,6015
20096012,11113
20097112,4417
20098212,7795
20099312,5527
20100412,12191
20102012,5045
20103112,8832
20104212,1872
20105312,7090
20106812,12201
20107912,9773
20109012,8515
20110112,8079
20111612,2509
20112712,10137
20113812,6231
20114912,5309
20116412,8149
20117512,5013
20118612,0
20119712,3143
20121212,7813
20122312,6483
20211310,6555
20212912,6799
20214019,6948
20215212,12182
20216712,6295
20217812,12214
20218912,9129
20220012,1138
20221512,6874
20222612,3670
20223712,10586
20224812,11871
20226412,12169
20227512,0
20228612,1224
20229712,8428
20231212,9169
20232312,12168
20233412,11259
20234512,9146
20236012,12176
20237112,2941
20238212,12203
20239312,12178
20240412,12178
20241912,8267
20243012,12188
20244112,6926
20245212,2506
20323412,3810
20325012,11401
20326512,15
20327612,4
20328712,12159
20329812,9758
20331312,18
20332412,10361
20333512,2633
20334612,8944
20336112,4945
20337212,12201
20338312,12213
20339412,5272
20341012,28
20342112,12218
20343212,8158
20344312,0
20345412,12168
20346912,12171
20348012,7836
20349112,7894
20350212,12210
20351712,9444
20352812,47
20353912,6134
20355012,9135
20356512,33
20357612,290
20358712,12197
20359812,2938
20361312,6126
20362412,8798
20363512,6964
20364612,6391
20454912,12173
20467010,10
20468612,29
20469812,9096
20471312,12187
20472412,29
20473512,0
20474612,12160
20476112,10538
20477212,40
20478312,9981
20479412,12212
20481012,12190
20482112,44
20483212,3678
20484312,12183
20485412,5222
20486912,0
20488012,12200
20489112,12219
20490212,5271
20491712,4707
20492812,12220
20493912,12002
20495012,4498
20496512,8337
20497612,12200
20498712,41
20499812,42
20501312,657
20502412,6948
20503512,26
20504612,12201
20580910,10785
20582410,12181
20583610,9431
20584710,7433
20586210,5352
20587310,4087
20588410,51
20589510,7943
20591112,7328
20592212,0
20593312,61
20594412,9326
20595912,9964
20597012,3
20598112,33
20599212,10298
20600312,3179
20601812,30
20602912,12168
20604012,12193
20605112,31
20606612,55
20607712,7953
20608812,6530
20609912,3561
20611412,3737
20612512,12220
20613612,2603
20614712,6875
20616212,10
20617312,15
20704612,3032
20706212,61
20707312,12187
20708512,7656
20709612,12
20711212,37
20712312,12171
20713412,10256
20714512,1238
20716012,54
20717112,6811
20718212,0
20719312,4459
20720412,8766
20721912,12200
20723012,7193
20724112,10045
20725212,10186
20726712,12175
20727812,3704
20728912,12186
20730012,12160
20731512,7077
20732612,0
20733712,12193
20734812,12183
20736312,8347
20737412,5812
20738512,12218
20739612,10266
20741112,31
20742212,6684
20743312,12212
20744412,25
20745912,13
20747012,12173
20748112,12202
20749212,31
20750312,9
20751912,12207
20753012,24
20754112,5065
20755212,12218
20756712,12204
20757812,4
20758912,9376
20760012,12142
20834610,12
20836110,12184
20837210,12175
20838310,10446
20839410,8337
20840912,12199
20842012,9830
20843112,1172
20844212,12207
20845312,9482
20846812,7518
20847912,11400
20849012,12201
20850112,26
20851612,10
20852712,12186
20853812,12155
20966810,11211
20987511,6864
20989011,42
20990111,6987
20991611,0
20992711,3531
20993811,12222
20994911,2109
20996511,203
20997611,7330
20998711,4738
20999811,12187
21001311,12183
21002411,7647
21003511,7273
21004611,68
21006111,2520
21007211,6809
21008311,4968
21009411,5104
21010911,7764
21012011,12170
21013111,12213
21014211,9494
21015311,12194
21016811,4223
21017911,946
21019011,4339
21020111,12218
21021611,4463
21022711,6687
21023811,8774
21024911,5845
21026411,6179
21027511,2105
21028611,12181
21029711,2931
21031211,12178
21032311,9372
21033411,1215
21034511,8696
21036111,10704
21037211,12195
21038311,2657
21039411,7097
21040911,10164
21042011,927
21043111,3167
21044211,1310
21045311,6312
21046811,3527
21047911,7835
21049011,9427
21050111,3100
21051611,12218
21052711,2651
21053811,50
21054911,7715
21130510,6211
21132010,10990
21133210,6584
21134310,2
21135410,6741
21136910,11688
21226610,3339
21228210,3482
21229410,6346
21230912,5936
21232012,1982
21233112,10090
21234212,8608
21235312,8819
21236812,5242
21237912,2805
21239012,7009
21240112,1309
21241612,0
21242712,7986
21243812,5117
21244912,8697
21246512,12207
21247612,7289
21248712,12207
21249812,595
21251312,6795
21252412,2402
21253512,8268
21254612,10333
21256112,995
21257212,10441
21258312,11115
21259412,4563
21260912,5794
21262012,5389
21263112,9507
21264212,3000
21265312,1213
21266812,8586
21267912,6742
21269012,11332
21270112,7468
21271612,11575
21272712,12179
21273812,4886
21274912,3650
21276412,10278
21277512,6574
21278612,6679
21279712,9140
21281212,4426
21282312,10720
21283412,8822
21284512,6767
21286112,8146
21287212,7666
21288312,10007
21289412,1843
21290912,1303
21292012,5840
21293112,11
21294212,5348
21295312,1336
21296812,9242
21297912,8417
21299012,12153
21300112,10687
21301612,7337
21302712,5238
21392912,6653
21394512,4373
21470512,10902
21497912,516
21499412,7220
21500912,12216
21502112,4867
21503212,7142
21504312,8757
21505412,1590
21506912,12213
21508012,7509
21509112,0
21510212,7167
21511712,27
21512812,1075
21513912,6784
21515012,4447
21516612,12175
21517712,9788
21518812,3366
21519912,4
21521412,0
21522512,5371
21523612,12205
21524712,12222
21526212,4334
21527312,6832
21528412,11
21529512,4744
21531012,1186
21532112,6842
21533212,4822
21534312,4045
21535412,10398
21536912,1377
21538012,6161
21539112,12188
21540212,1622
21541712,3998
21542812,1158
21543912,3687
21545012,10709
21546512,59
21547612,8937
21548712,10000
21549812,4
21551312,8575
21552412,2432
21553512,31
21554612,9902
21556212,9968
21557312,9914
21558412,12185
21559512,10777
21561012,10362
21562112,7028
21563212,746
21564312,2837
21565412,10021
21566912,2992
21568012,3653
21569112,5965
21570212,4754
21659412,5062
21661012,12177
21662212,10786
21663312,7157
21664412,11325
21666012,9063
21667112,7402
21668212,5716
21669312,9166
21670412,18
21745610,4092
21747210,5835
21748410,7634
21749510,846
21751012,5156
21752112,848
21753212,25
21754312,10898
21755412,7740
21756912,9976
21758012,10972
21759112,7967
21760212,7139
21761712,2863
21762812,1008
21763912,3243
21765012,31
21766612,6919
21767712,2287
21768812,4422
21769912,3632
21771412,1803
21772512,1803
21773612,5304
21774712,645
21776212,2651
21777312,3208
21778412,9286
21779512,9982
21781012,5082
21782112,2150
21783212,5028
21784312,10999
21785412,6279
21786912,5845
21788012,7163
21789112,12212
21790212,6134
21791712,11126
21792812,11289
21793912,4149
21795012,10394
21796512,2080
21797612,4575
21798712,6313
21799812,4418
21801312,7708
21802412,8345
21803512,3816
21804612,6162
21806212,1123
21807312,6207
21808412,12224
21809512,8490
21899512,5039
21901112,8152
21902312,4003
21903412,50
21904512,7322
21906112,3786
21907212,4195
21908312,4671
21909412,11742
21910912,4501
21912012,5594
21913112,3686
21914212,1409
21915312,1996
21916812,4200
21917912,2255
21919012,5030
21920112,3287
21921612,9110
21922712,12202
21923812,9497
21924912,10828
22036710,259
22038312,4672
22039512,1083
22041012,3679
22042212,11525
22043312,8456
22044412,7619
22046012,10058
22047112,37
22048212,8939
22049312,3717
22050412,10689
22051912,1166
22053012,7170
22054112,11181
22055212,4243
22056712,9753
22057812,4370
22058912,7223
22060012,695
22061512,3672
22062612,2751
22063712,4141
22064812,5746
22066312,2113
22067412,7885
22068512,12199
22069612,6048
22071112,10924
22072212,3386
22073312,12191
22074412,8363
22076012,9726
22077112,7658
22078212,6027
22079312,1985
22080412,3151
22081912,7396
22083012,7482
22084112,1419
22085212,7652
22086712,17
22176510,4286
22178010,7785
22179110,4753
22180210,7413
22181812,7021
22182912,5384
22184012,9017
22185112,5326
22186612,6775
22187712,6545
22188812,12173
22189912,2273
22191412,4664
22192512,9095
22193612,7932
22194712,4222
22196212,1043
22197312,1956
22198412,8169
22199512,2456
22201012,306
22202112,4491
22203212,5512
22204312,7655
22205412,5766
22206912,5476
22208012,3918
22209112,6440
22210212,2784
22211712,5572
22212812,6549
22213912,9921
22215012,2710
22289710,1123
22291310,4156
22292510,6546
22293610,12198
22294710,7896
22296212,4823
22297312,6942
22298412,5908
22299512,12184
22301012,2248
22302112,5599
22303212,6118
22304312,0
22305412,6080
22306912,7889
22308012,12206
22309112,7630
22310212,8606
22311812,11044
22312912,6567
22314012,7109
22315112,8837
22316612,4972
22317712,5343
22318812,3626
22319912,19
22321412,2562
22322512,2392
22323612,5803
22324712,12207
22326212,1173
22414710,3887
22416312,6455
22417512,3758
22418612,4768
22419812,6858
22421312,3586
22422412,7645
22423512,4297
22424612,6528
22441611,10565
22443111,6380
22444211,5503
22445411,2965
22447011,7459
22448111,5279
22449211,577
22450311,8559
22451811,6021
22452911,6361
22454011,3719
22455111,5450
22456611,5670
22457711,5680
22458811,6521
22459911,5061
22461411,4650
22462511,11878
22463611,8982
22464711,2185
22466211,9781
22467311,30
22468411,21
22469511,6193
22471011,2921
22472111,6499
22473211,6764
22474311,0
22475411,9819
22477011,2906
22478111,9643
22479211,986
22480311,12138
22554412,10833
22556012,9747
22557116,7003
22558212,9362
22559312,4513
22560412,3
22561912,2488
22563012,2545
22564112,5603
22565212,9364
22566712,4706
22567812,6257
22568912,12216
22570012,2137
22571512,10780
22572612,5871
22573712,997
22574812,1724
22576312,4513
22577412,5820
22578512,10511
22579612,451
22667910,5867
22669512,2957
22671012,9234
22672112,8844
22673212,10285
22674312,7634
22675412,7914
22676912,9473
22678012,6505
22679112,7984
22680212,6452
22681712,5272
22682812,5375
22683912,5688
22685012,25
22686512,53
22687612,6996
22688712,6897
22689812,5111
22691312,4306
22692412,9593
22693512,4547
22694612,5660
22696212,5097
22697312,10196
22698412,6448
22699512,8693
22701012,6506
22702112,7783
22703212,8496
22704312,6376
22705412,1130
22706912,0
22708012,443
22709112,6863
22710212,8196
22711712,8324
22712812,9522
22713912,7798
22715012,7428
22716512,8654
22717612,6136
22718712,1987
22719812,5948
22721312,7706
22722412,8283
22723512,4720
22724612,7016
22726112,9371
22727212,5634
22728312,8007
22729412,4395
22804112,4833
22805712,7058
22807212,3136
22808312,5169
22809412,2552
22810912,2785
22812012,6414
22813112,5357
22814212,5199
22815312,2037
22816812,6250
22817912,3304
22907010,3657
22908512,5803
22909612,7774
22911112,8599
22912212,10198
22913312,11436
22914412,3565
22915912,6454
22917012,3035
22918112,6304
22919212,1222
22920312,0
22921812,6572
22922912,2490
22924012,1732
22925112,1593
22935111,6411
22936611,2837
22937711,164
22938911,6921
22940011,7328
22941611,9566
22942711,4458
22943811,6307
22944911,4384
22946411,2591
22947511,6096
22948611,4674
22949711,5424
22951211,9007
22952311,7701
22953411,8848
22954511,10562
22956011,7518
22957111,8860
22958211,3286
22959311,2395
22960411,4059
22961911,10877
22963011,10323
22964111,11401
22965211,7921
22966711,6208
22967811,5429
22968911,7841
22970011,300
22971611,1017
22972711,2529
22973811,5978
22974911,9450
22976411,6757
22977511,7239
22978611,4218
22979711,5226
22981211,3567
22982311,11710
22983411,12175
22984511,11028
23083310,9157
23084912,9718
23086412,3091
23087512,2609
23088612,7341
23089712,9830
23180110,8465
23181712,11372
23182912,10421
23184112,12171
23185212,7742
23186712,6270
23187812,4018
23188912,4493
23190012,2301
23191612,5501
23192712,1009
23193812,6250
23194912,8508
23196412,7119
23197512,7376
23198612,5620
23199712,4408
23201212,4552
23202312,12203
23203412,6137
23204512,6603
23206012,5062
23207112,6805
23208212,5930
23209312,7414
23210412,5464
23211912,2445
23213012,48
23214112,2360
23215212,3160
23216712,3549
23217812,335
23218912,6757
23220012,12166
23221612,9472
23222712,10428
23223812,8169
23224912,5725
23226412,3293
23227512,10336
23228612,9643
23229712,11620
23231212,6188
23232312,4848
23233412,5721
23234512,9829
23236012,4896
23237112,5289
23238212,3811
23239312,3286
23240412,6483
23241912,2314
23243012,899
23244112,1997
23245212,1254
23246712,4533
23247812,5110
23248912,1419
23250012,7318
23251512,11694
23252612,8084
23253712,9349
23254812,8951
23256312,12188
23346510,9046
23424410,6849
23456011,3555
23457511,5171
23458711,6593
23459811,3768
23461311,7250
23462411,5803
23463511,4610
23464611,7140
23466211,7580
23467311,5409
23468411,6060
23469511,10443
23471011,8067
23472111,6890
23473211,7876
23474311,8729
23475411,4644
23476911,3560
23478011,5672
23479111,4078
23480211,3334
23481711,5411
23482811,3946
23483911,2776
23485011,5954
23486511,2391
23487611,7014
23488711,9303
23489811,10779
23491311,7966
23492411,8819
23493511,8094
23494611,7874
23496111,4038
23497211,5778
23498311,6969
23499411,3315
23500911,5631
23502011,3004
23503111,3019
23504211,5016
23505311,5270
23506911,1479
23508011,8836
23509111,8908
23510211,4383
23511711,10571
23512811,10412
23513911,9236
23515011,7589
23516511,6274
23517611,5532
23518711,10128
23519811,7962
23521311,7307
23522411,8581
23523511,7086
23524611,7125
23526111,6403
23527211,3784
23528311,2904
23529411,2744
23619714,9393
23621313,6053
23622412,7462
23623512,6163
23624612,4193
23626112,5841
23627212,6512
23628312,4173
23629412,3957
23704410,6786
23706011,5277
23707211,8043
23708311,6114
23709411,6449
23710911,7053
23712011,3871
23713111,6062
23714211,7550
23715311,5572
23716911,4489
23718011,6725
23719111,6250
23720211,5067
23721711,4870
23722811,4162
23723911,8898
23725011,6703
23726511,3244
23727611,5862
23728711,9380
23729811,5758
23731311,8493
23732411,7617
23733511,4442
23734611,8268
23736111,4592
23737211,4468
23738311,5103
23739411,3361
23740911,6438
23742011,7770
23743111,5581
23744211,3786
23745311,4298
23746911,2262
23748011,4474
23749111,5338
23750211,5621
23751711,6895
23752811,8765
23753911,12202
23755011,11626
23756511,10093
23757611,8668
23758711,9150
23759811,7825
23761311,9342
23762411,5695
23763511,4203
23764611,4813
23766111,2292
23767211,4500
23768311,4535
23769411,3549
23859712,2278
23861312,6050
23862512,9980
23863612,4445
23864712,6919
23866212,8678
23867312,7838
23868412,4964
23869512,4817
23871112,5201
23872212,3091
23873312,9431
23874412,11371
23875912,7734
23877012,4086
23878112,3750
23879212,5947
23880312,7909
23881812,1892
23882912,1845
23884012,7811
23885112,8465
23959610,7732
23973012,10321
23974512,11182
23976012,12043
23977212,7713
23978312,4187
23979412,2140
23980912,2526
23982012,1090
23983112,3495
23984212,3725
23985312,6376
23986812,5861
23987912,6575
23989012,6089
23990112,6892
23991712,6114
23992812,6985
23993912,12176
23995012,11317
23996512,9480
23997612,10475
23998712,7395
23999812,3287
24001312,3380
24002412,2765
24003512,4507
24004612,3764
24006112,8646
24007212,5285
24008312,3326
24009412,1308
24010912,6497
24012012,3576
24013112,7720
24014212,2934
24015312,5224
24016812,12180
24017912,9535
24019012,3203
24020112,11123
24021612,12201
24136210,9487
24137812,1481
24138912,12183
24140012,12210
24141512,12206
24142612,5173
24143712,12203
24144812,24
24146312,3644
24147412,4915
24148512,12203
24149612,3352
24151112,6711
24152212,36
24153312,8
24154412,2593
24155912,12176
24157012,12160
24158112,46
24159212,7242
24160312,5225
24161812,12163
24162912,5162
24164012,12200
24165112,9311
24166712,12185
24167812,4578
24168912,12220
24170012,8035
24244112,11790
24245612,7818
24247212,12219
24248312,8875
24249412,4287
24250912,5440
24252012,3802
24253112,10609
24254212,3794
24255312,5470
24256812,4303
24257912,6437
24259012,119
24260112,7708
24261612,12203
24262712,5038
24263812,5938
24264912,12218
24266412,8555
24267512,4128
24268612,3346
24269712,5988
24271212,3019
24272312,1764
24273412,2027
24274512,4468
24276012,10136
24277112,10567
24278212,2125
24279312,5142
24280412,6675
24281912,8182
24283012,7908
24284112,4718
24285212,10108
24375912,3283
24377412,5522
24378612,11545
24379712,12180
24381212,9394
24382312,10570
24383412,8871
24384512,5731
24386012,7948
24387112,3092
24388212,1978
24389312,3574
24390412,4230
24391912,745
24393012,5
24394112,3425
24395212,6087
24396712,3568
24397812,6814
24398912,6100
24400012,11243
24401512,5293
24402612,4377
24403712,6436
24404812,7191
24406312,12166
24407412,11209
24408512,10811
24409612,9781
24411212,2116
24412312,6778
24413412,11
24414512,12157
24416012,9163
24417112,23
24418212,6094
24419312,3139
24420412,5235
24495010,12216
24511712,1156
24513212,14
24514312,4813
24515412,1824
24516912,2863
24518012,12193
24519112,8793
24520212,12172
24521712,12201
24522812,9946
24523912,12170
24525012,4237
24526512,8753
24527612,12163
24528712,12218
24529812,6944
24531312,2238
24532412,12177
24533512,12211
24534612,5672
24536112,10811
24537212,1779
24538312,2332
24539412,4032
24540912,12190
24631468,3313
24633012,12171
24634112,751
24635312,6444
24636812,3424
24637912,1267
24639012,12201
24640112,4
24641712,12170
24642812,14
24643912,12199
24645012,12172
24646512,45
24647612,12176
24648712,1812
24649812,12180
24651312,12189
24652412,48
24653512,10121
24654612,4014
24656112,9849
24657212,12176
24658312,10
24659412,5731
24660912,7924
24662012,12173
24663112,4522
24664212,10579
24665312,10916
24666812,11692
24667912,0
24669012,10509
24670112,12174
24671612,6068
24672712,7472
24673812,8405
24674912,12202
24676412,12180
24677512,46
24678612,12214
24679712,12208
24681312,8765
24682412,8465
24683512,0
24684612,4114
24759011,9059
24760611,6762
24762111,6375
24763211,6261
24764311,11695
24765411,11165
24766911,12181
24768011,3296
24769111,8778
24770211,8367
24771711,5186
24772811,22
24773911,5318
24775011,11186
24776511,6250
24777611,2930
24778711,33
24779811,8528
24781311,6987
24870910,8789
24872410,11035
24873510,4517
24874710,3432
24876312,9943
24877412,4395
24878512,3211
24879612,13
24881112,54
24882212,6419
24883312,56
24884412,0
24885912,12178
24887012,9985
24888112,7079
24889212,686
24890312,9171
24891812,195
24892912,7
24894012,9364
24895112,6505
24896612,9138
24897712,17
24898812,11230
24899912,6304
24901412,26
24902512,11664
24903612,1990
24904712,0
24906212,9682
24907312,12198
24908412,7704
24909512,18
24911012,11761
24912112,9369
24913212,4450
24914312,12173
24915412,7904
24917012,1684
24918112,8231
24919212,8429
24920312,7031
24921812,10426
24922912,3567
24924012,7934
24925112,9056
24934912,936
24936412,6577
24937512,4950
24938712,9013
24939812,7664
25014411,5600
25016011,29
25017211,10931
25018311,3881
25019411,3033
25020911,3908
25022011,4865
25023111,6550
25024211,3433
25025311,6618
25026811,2929
25027911,3488
25029011,10009
25141510,8123
25143110,9608
25144310,3793
25145410,4081
25147012,5514
25148112,6030
25149212,7237
25150312,6719
25151812,9904
25152912,4909
25154012,5156
25155112,6424
25156612,7296
25157712,2046
25158812,1960
25159912,8805
25161412,5822
25162512,1231
25163612,8743
25164712,6235
25166212,4818
25167312,3895
25168412,1401
25169512,933
25171012,3755
25172112,1597
25173212,8150
25174312,7119
25175412,11492
25177012,6193
25178112,6965
25179212,8004
25180312,6469
25181812,5617
25182912,3542
25184012,8081
25185112,11212
25186612,8574
25187712,2310
25188812,5794
25189912,4577
25191412,10671
25192512,2939
25193612,4152
25194712,5024
25196212,3435
25197312,7478
25198412,11862
25199512,10384
25201012,7962
25202112,8113
25203212,11379
25204312,8412
25205412,8480
25206912,8673
25208012,10189
25209112,5611
25210212,5494
25211712,6681
25212812,733
25213912,3716
25215012,5397
25216612,6233
25217712,4597
25307811,3685
25386410,6833
25387910,3237
25389010,5114
25390110,9121
25391612,10777
25392712,6200
25393812,4169
25394912,5664
25396412,11123
25397512,6116
25398612,9662
25399712,5317
25401212,5634
25402312,5574
25403412,1166
25404512,4770
25406112,50
25407212,7541
25408312,7546
25409412,1431
25410912,8168
25412012,7083
25413112,10978
25414212,6259
25415312,9475
25416812,5897
25417912,8273
25419012,7347
25420112,8834
25421612,5540
25422712,2171
25423812,2164
25424912,8652
25455812,1647
25457312,5890
25458412,3042
25459512,15
25461012,5174
25462112,3916
25463212,10613
25464312,11240
25465412,10966
25466912,8265
25468012,5997
25469112,5194
25470212,5605
25471712,6234
25472812,9380
25473912,6994
25475012,5353
25476512,8908
25477612,12218
25478712,963
25479812,7387
25481312,6012
25482412,7050
25483512,5676
25484612,4806
25486112,7723
25487212,5386
25488312,4987
25489412,4178
25491012,6442
25580812,4760
25582412,1009
25583512,6246
25584612,4079
25586112,8108
25587212,6098
25588312,3953
25589412,2991
25664010,7903
25665510,5264
25667012,3472
25668212,1047
25669312,5847
25670412,3201
25671912,10690
25673012,2854
25674112,2909
25675212,4349
25676712,3209
25677812,7645
25678912,5788
25680012,6454
25681612,7820
25682712,4030
25683812,5481
25684912,4893
25686412,5102
25687512,7423
25688612,8169
25689712,10092
25691212,25
25692312,2522
25693412,10291
25694512,3261
25696012,4722
25697112,5288
25698212,7024
25699312,5280
25700412,7118
25701912,4490
25703012,6230
25704112,8166
25705212,8085
25706712,7765
25707812,9480
25708912,8128
25710012,2584
25711512,21
25712612,8463
25713712,2661
25714812,4423
25716312,10538
25717412,8410
25718512,9940
25719612,8116
25721212,9321
25722312,7240
25723412,1467
25724512,5693
25726012,6307
25727112,7903
25728212,9721
25729312,5821
25730412,7194
25824810,8103
25826310,5186
25827410,3804
25828610,11240
25829710,7815
25831312,8950
25832412,2475
25833512,1261
25834612,6774
25836112,6200
25837212,31
25838312,1
25839412,5761
25840912,9675
25842012,1145
25843112,5012
25844212,6148
25845312,6340
25919912,6545
25921412,6013
25922512,11896
25923612,10140
25924812,11816
25949011,4882
25950511,4229
25952011,4714
25953311,7866
25954411,3176
25955911,4575
25957011,5139
25958111,0
25959211,10
25960311,6405
25961811,10977
25962911,7818
25964011,7431
25965111,11381
25966611,3513
25967711,4339
25968811,12218
25969911,3503
25971411,6200
25972511,5382
25973611,4222
25974711,9479
25976211,12201
25977311,810
25978411,1756
25979511,10354
25981111,6455
25982211,1169
25983311,9777
25984411,8235
25985911,4290
25987011,8139
25988111,3741
25989211,2585
25990311,7022
25991811,7045
25992911,2027
25994011,9347
25995111,12178
25996611,3637
25997711,7650
26087110,11111
26088712,4911
26089820,6720
26091312,5753
26092412,1912
26093512,9174
26094612,7724
26096112,8296
26097212,9927
26098312,9117
26099412,1300
26100912,3465
26102012,2807
26103112,4860
26104212,6289
26105312,5708
26106812,6788
26107912,5893
26109012,3911
26110112,10300
26111612,4972
26112712,9009
26113812,7989
26114912,7196
26213611,6944
26215368,7812
26216911,4306
26218011,4925
26219111,4380
26220211,4995
26221711,5115
26222811,1982
26223911,2074
26225011,3868
26226511,5803
26227611,5092
26228711,8184
26229811,7666
26231311,9939
26232411,7819
26233511,9234
26234611,3043
26236111,3464
26237211,7944
26238311,6683
26239411,8662
26241011,11100
26242111,7192
26243211,2755
26244311,20
26245411,25
26246911,759
26248011,3554
26249111,7159
26250211,7157
26251711,5280
26252811,8011
26253911,7056
26255011,6393
26256511,7453
26257611,3984
26258711,8291
26259811,6012
26261311,7474
26350912,12195
26352512,6214
26353612,41
26354812,2036
26356312,4395
26357412,3662
26358512,6841
26359612,9265
26361112,9061
26362212,2904
26363312,3823
26364412,5344
26365912,4715
26367012,1262
26368112,4175
26369212,7912
26370312,11498
26371812,7540
26372912,7607
26374012,9604
26375112,12176
26376612,4492
26377712,2237
26378812,4455
26379912,1106
26381412,2552
26382512,10900
26383612,7840
26384712,10002
26386312,6630
26387412,4205
26388512,2491
26389612,7433
26464211,7600
26488512,4293
26490012,3494
26491512,2416
26492768,3729
26493912,3842
26495012,7740
26496512,4913
26497612,4477
26498712,8597
26499812,5091
26501312,9311
26502412,6348
26503512,12050
26504612,8250
26506112,8239
26507212,7637
26508312,6344
26509412,192
26510912,5575
26512012,1213
26513112,4533
26514212,5302
26515312,5920
26516812,6711
26517912,10339
26519012,9815
26520112,7831
26521712,8123
26522812,6528
26523912,36
26613612,44
26615112,32
26616612,6621
26617812,5045
26618912,5426
26620012,8937
26621612,9413
26622712,1679
26623812,2752
26624912,7839
26626412,9896
26627512,6920
26628612,12201
26629712,11499
26631212,6922
26632312,7059
26633412,4013
26634512,15
26636012,7609
26637112,32
26638212,3097
26639312,8409
26640412,4198
26641912,3408
26643012,11417
26644112,4797
26645212,5544
26646712,2540
26647812,9153
26648912,9022
26650012,7522
26651612,7939
26652712,5870
26653812,4203
26654912,7020
26656412,490
26657512,4149
26658612,4744
26659712,6990
26734310,28
26735810,6019
26737312,7954
26738512,6368
26739612,12196
26741112,9682
26742212,6622
26743312,38
26744412,3074
26745912,4997
26747012,2068
26748112,6737
26749212,11317
26750312,8431
26751912,9945
26753012,7903
26754112,9898
26755212,6167
26756712,4122
26757812,2204
26758912,3038
26760012,7895
26761512,4380
26762612,9767
26763712,5296
26852512,6293
26854012,6312
26855112,4690
26856612,1763
26857712,8519
26858812,8412
26859912,7135
26861412,10954
26862512,12212
26863612,12201
26864712,9356
26866212,3878
26867312,24
26868412,26
26869512,4696
26871012,9346
26872112,12176
26873212,7083
26874312,9035
26875412,11000
26876912,3208
26878012,2296
26879112,3502
26880212,1521
26881812,6097
26882912,10613
26884012,12183
26885112,11665
26886612,6999
26887712,3851
26888812,40
26889912,2956
26891412,6
26892512,803
26893612,10316
26894712,9367
26896212,6142
26897312,9256
26898412,7312
26899512,3420
26901012,6738
26902112,4269
26903212,6296
26904312,2170
26905412,1658
26906912,12169
26908012,12174
26909112,12213
26910212,7752
26985410,7049
27006211,9202
27007711,9912
27008811,6101
27009911,262
27011411,4261
27012511,38
27013611,4539
27014711,3061
27016311,8158
27017411,10722
27018511,2786
27019611,4456
27021111,324
27022211,957
27111869,6359
27113410,5867
27114510,7813
27116010,10259
27117110,25
27118210,12182
27119310,3097
27120410,5151
27121912,0
27123012,8045
27124112,2259
27125212,9912
27126712,3000
27127812,12177
27128912,5555
27130012,9608
27131512,0
27132612,12174
27133712,20
27134812,11321
27136412,0
27137512,9176
27138612,40
27139712,12199
