61365,24.61,25.11,436,1.406,1432,-1868,-13208,144,332,83,-1,-1,-1
61632,24.63,25.11,303,0.977,1700,-1596,-14448,-87,55,109,-1,-1,-1
61910,24.61,25.11,540,1.742,1464,-1640,-13400,109,323,97,-1,-1,-1
62185,24.61,25.11,355,1.145,1528,-1968,-13392,147,343,83,-1,-1,-1
62453,24.63,25.05,491,1.584,1472,-1852,-13384,126,325,98,-1,-1,-1
62727,24.63,24.99,347,1.119,1276,-1808,-13392,134,295,117,-1,-1,-1
63012,24.63,24.99,472,1.523,1432,-1948,-13352,122,346,93,-1,-1,-1
63283,24.65,24.95,344,1.110,1444,-1740,-13384,83,342,86,-1,-1,-1
63550,24.63,50.55,543,1.752,1428,-1832,-13384,133,301,108,-1,-1,-1
63818,24.63,24.89,646,2.084,1552,-1764,-13284,94,344,112,-1,-1,-1
64093,24.67,25.05,606,1.955,1328,-1844,-13316,148,328,99,-1,-1,-1
64368,24.65,25.01,599,1.932,1400,-1932,-13400,137,334,98,-1,-1,-1
64643,24.67,25.17,573,1.848,1448,-1820,-13280,116,335,94,-1,-1,-1
64932,24.63,25.11,627,2.023,1476,-1836,-13364,87,321,98,-1,-1,-1
65206,24.67,25.17,381,1.229,1448,-1904,-13396,147,321,103,-1,-1,-1
65488,24.65,25.07,447,1.442,1464,-1908,-13400,124,316,92,-1,-1,-1
65756,24.61,25.01,341,1.100,1540,-1816,-13180,154,340,84,-1,-1,-1
66030,24.63,25.05,630,2.032,1492,-1820,-13336,112,351,84,-1,-1,-1
66308,24.65,25.05,439,1.416,1440,-1816,-13312,130,320,117,-1,-1,-1
66579,24.63,25.11,323,1.042,1400,-1708,-13280,127,339,84,-1,-1,-1
66854,24.63,25.01,764,2.465,1448,-1744,-13348,109,317,94,-1,-1,-1
67122,24.63,25.05,568,1.832,1576,-1844,-13304,135,350,90,-1,-1,-1
67393,24.65,25.07,471,1.519,1404,-1804,-13400,118,327,104,-1,-1,-1
67662,24.65,25.13,555,1.790,1560,-1800,-13440,124,329,131,-1,-1,-1
67940,24.65,25.07,732,2.361,1464,-1872,-13428,112,328,102,-1,-1,-1
68208,24.63,24.95,420,1.355,1428,-1896,-13396,125,340,114,-1,-1,-1
68486,24.63,25.05,627,2.023,1488,-1740,-13392,136,307,104,-1,-1,-1
68768,24.67,25.07,333,1.074,1448,-1844,-13320,136,338,107,-1,-1,-1
69043,24.65,24.99,497,1.603,1416,-1888,-13400,129,306,110,-1,-1,-1
69311,24.67,24.99,398,1.284,1468,-1768,-13340,137,347,86,-1,-1,-1
69596,24.67,24.95,328,1.058,1416,-1760,-13416,113,315,96,-1,-1,-1
69871,24.63,25.01,257,0.829,1380,-1820,-13448,122,297,83,-1,-1,-1
70145,24.63,25.05,358,1.155,1468,-1880,-13368,106,348,76,-1,-1,-1
70434,24.63,24.95,405,1.306,1492,-1776,-13376,121,322,115,-1,-1,-1
